ID	ATX1-TAG-rep2	ATX2-TAG-rep2	ATX3-TAG-rep2	ATX4-TAG-rep2	ATX5-TAG-rep2	ATXR3-TAG-rep2	ATXR7-TAG-rep2	WT-rep2	
AT5G45800	2.78973	2.24843	3.52209	3.29852	3.21477	2.9864	4.17271	2.90111	
AT5G45810	4.20824	4.10771	3.64495	2.93202	2.85757	3.23877	2.36597	1.95165	
AT5G45820	3.35714	3.32941	2.21154	2.29064	5.05178	5.13155	1.67769	1.68792	
AT5G45830	1.51308	1.81604	2.49823	2.51971	4.5415	2.69196	2.88218	2.32089	
AT5G45840	4.39738	3.28617	2.66204	3.5734	2.75552	3.07052	4.08668	3.1121	
AT5G45850	2.08048	1.59984	2.33441	2.10739	1.17365	2.14516	1.84976	1.74066	
AT5G45860	1.89135	2.50786	1.43341	4.67291	3.72505	3.19671	2.32295	2.84836	
AT5G45870	2.3169	2.03223	2.90777	2.33645	1.58187	2.3134	2.32295	2.47913	
AT5G45875	2.6006	2.72406	1.88391	4.07734	4.08225	2.22928	2.53804	1.95165	
AT5G45880	2.3169	1.47013	1.3515	2.33645	0.765422	2.27134	3.01124	2.63737	
AT5G45890	0.614687	3.06997	3.03063	3.29852	1.93907	2.35547	2.1939	2.79561	
AT5G45900	2.97887	1.94576	2.12963	2.33645	2.09215	2.22928	2.88218	2.90111	
AT5G45910	1.84406	1.68632	2.74395	2.01576	2.24524	2.1031	2.96822	1.95165	
AT5G45920	2.78973	1.59984	1.31054	1.96995	0.204112	2.1031	2.79615	2.63737	
AT5G45930	2.22233	4.58334	4.79168	4.67291	2.09215	4.62681	4.64591	2.74286	
AT5G45940	2.26961	4.88601	4.30022	4.16897	2.24524	4.45856	3.57047	2.63737	
AT5G45950	3.87726	1.51337	1.39245	1.23695	4.18431	1.2198	2.27994	2.79561	
AT5G45960	1.93863	1.16745	1.18768	1.23695	3.01066	1.30392	2.23692	2.37363	
AT5G45970	3.02615	1.94576	1.88391	2.70296	3.06169	3.11258	2.1939	3.0066	
AT5G45980	0.756538	2.07547	1.72009	2.10739	2.24524	1.59835	1.54864	1.95165	
AT5G45990	2.45875	4.10771	3.1535	2.61133	3.72505	3.65939	4.43082	2.79561	
AT5G46000	2.45875	2.50786	3.31732	1.92414	4.84767	3.78557	4.08668	2.47913	
AT5G46010	4.44466	1.7728	2.00677	2.38227	0.663365	1.47217	1.80674	3.16484	
AT5G46020	2.26961	3.06997	2.58013	1.96995	1.6329	1.85072	4.99005	1.68792	
AT5G46030	3.49899	4.15095	3.19445	3.80246	1.9901	4.79506	3.69952	3.79781	
AT5G46040	3.02615	3.89151	2.82586	3.75665	1.93907	4.45856	3.74254	3.90331	
AT5G46050	3.78269	2.81054	3.68591	2.61133	5.81721	1.72454	1.80674	2.79561	
AT5G46060	3.12072	2.68082	2.08868	3.89409	2.34729	4.20619	1.76372	2.37363	
AT5G46070	2.83702	2.03223	2.37536	2.88621	3.623	2.22928	2.79615	2.42638	
AT5G46080	3.68812	2.50786	2.17059	2.79458	1.93907	2.1031	1.89278	3.05935	
AT5G46090	3.30985	6.3129	1.55627	3.02365	3.16374	3.82763	4.60289	3.90331	
AT5G46100	2.64788	5.23192	2.53918	3.2069	3.87814	4.71093	4.90401	3.53408	
AT5G46110	3.168	2.42139	3.68591	2.97783	3.21477	2.9864	7.44205	2.47913	
AT5G46115	2.6006	2.07547	2.66204	2.74877	3.72505	3.95382	3.69952	1.37143	
AT5G46130	2.69517	4.36714	3.1535	3.06946	2.65346	2.6499	4.34478	3.32309	
AT5G46140	1.04024	2.94025	1.92486	3.29852	1.32673	3.11258	3.52745	2.26814	
AT5G46150	1.41851	4.58334	4.46404	3.39015	2.24524	2.52371	3.44141	2.32089	
AT5G46160	3.59356	3.24293	3.44018	1.96995	2.85757	2.01897	2.27994	2.74286	
AT5G46170	3.40442	3.84827	2.82586	3.52759	3.46991	3.91176	4.00064	3.0066	
AT5G46180	3.35714	2.5511	3.93163	3.9399	3.36786	2.77609	3.31236	1.89891	
AT5G46190	5.86317	5.44812	2.62109	3.06946	4.43945	3.36495	4.08668	4.21979	
AT5G46195	2.17505	3.41588	1.43341	3.34434	1.9901	2.35547	4.73194	3.69232	
AT5G46200	0.898389	1.94576	0.778136	2.38227	1.42879	1.4301	1.80674	2.63737	
AT5G46210	2.64788	4.23743	2.45727	1.60345	2.19421	2.06103	2.27994	2.1099	
AT5G46220	1.13481	3.37264	3.03063	3.02365	3.11271	3.61732	2.15088	3.79781	
AT5G46230	1.22937	2.81054	2.21154	2.79458	3.87814	2.81815	2.06485	3.53408	
AT5G46240	1.51308	2.7673	1.84295	2.70296	3.57197	3.40701	3.22632	3.37583	
AT5G46250	2.6006	2.33491	2.04773	3.5734	2.95963	2.6499	5.03307	3.21759	
AT5G46260	3.92454	2.20519	1.96582	4.71872	2.24524	3.15464	4.34478	4.90551	
AT5G46270	1.93863	2.29167	4.01354	2.24483	1.68393	3.02846	3.31236	2.79561	
AT5G46280	2.41146	4.97249	2.53918	3.29852	2.39832	1.55629	2.83917	2.26814	
AT5G46290	4.53923	4.5401	2.86682	4.30641	2.39832	3.11258	4.60289	2.63737	
AT5G46297	2.50603	2.5511	1.67914	3.25271	2.29627	1.85072	2.83917	2.84836	
AT5G46300	1.79678	1.64308	1.18768	1.96995	2.34729	1.59835	1.24751	1.16044	
AT5G46310	3.97182	5.18868	4.54595	3.84828	3.52094	4.24825	3.18331	3.27034	
AT5G46315	2.93158	2.20519	1.43341	3.16108	1.9901	2.56578	3.82857	3.53408	
AT5G46320	3.07344	1.90252	1.63818	3.39015	1.47982	2.81815	3.31236	3.42858	
AT5G46330	2.08048	4.75629	3.31732	2.06158	4.49047	4.96331	4.3878	2.32089	
AT5G46340	1.84406	4.75629	3.19445	3.06946	3.72505	4.71093	4.68892	2.21539	
AT5G46350	1.98591	1.72956	1.67914	1.92414	3.2658	2.48165	2.45201	2.95385	
AT5G46360	2.78973	1.59984	2.78491	4.76453	1.22467	2.56578	2.66709	3.53408	
AT5G46370	4.35009	2.37815	2.33441	3.39015	3.31683	2.86021	3.61348	3.42858	
AT5G46380	3.97182	3.80504	3.48113	4.21478	3.36786	2.48165	3.95762	3.1121	
AT5G46390	3.07344	5.70755	7.16704	3.25271	3.36786	4.87918	5.50626	2.79561	
AT5G46400	1.84406	2.85378	4.30022	2.38227	2.60243	1.68248	1.4626	2.42638	
AT5G46410	4.20824	4.84277	2.98968	4.58128	3.06169	5.13155	7.65714	2.84836	
AT5G46420	5.86317	5.62107	4.9555	5.40591	2.70449	5.46805	4.60289	1.0022	
AT5G46430	4.53923	6.91825	3.89068	2.88621	4.94973	6.05691	2.79615	5.16925	
AT5G46440	4.39738	4.71305	4.70977	2.88621	4.43945	5.84661	4.55987	2.16264	
AT5G46450	4.44466	7.8695	5.61077	3.02365	3.98019	3.49114	3.78555	3.85056	
AT5G46460	5.62675	6.05347	6.47081	4.9936	2.60243	3.91176	2.58106	3.32309	
AT5G46470	3.59356	3.89151	3.56304	2.84039	5.51104	5.80454	3.91461	3.21759	
AT5G46490	2.08048	3.19969	2.49823	4.53547	2.09215	3.78557	4.04366	1.58242	
AT5G46500	3.87726	3.15645	1.92486	3.71084	1.37776	3.36495	3.57047	3.63957	
AT5G46510	1.37123	4.3239	2.37536	3.34434	2.60243	4.16413	2.66709	2.0044	
AT5G46520	3.12072	3.15645	2.62109	2.97783	5.30692	2.18722	3.78555	3.69232	
AT5G46530	1.18209	2.94025	3.1535	1.55764	2.50038	3.8697	1.93579	1.42418	
AT5G46540	4.35009	4.19419	4.09545	2.06158	1.9901	4.62681	3.22632	3.1121	
AT5G46550	1.65493	3.50236	1.22864	1.19113	3.01066	1.51423	2.83917	1.31869	
AT5G46560	2.64788	4.84277	3.80877	3.80246	4.94973	3.32289	6.02247	3.85056	
AT5G46570	5.15392	6.87501	1.92486	4.81035	0.561309	4.96331	5.33419	5.011	
AT5G46580	5.24848	6.22642	2.41632	4.76453	1.12262	4.87918	4.94703	4.53628	
AT5G46590	1.74949	2.7673	2.53918	1.92414	3.77608	2.22928	2.45201	4.27254	
AT5G46600	2.97887	2.68082	2.98968	3.16108	3.82711	1.85072	3.01124	2.63737	
AT5G46610	3.49899	2.29167	1.59723	2.19902	4.79664	2.22928	0.946388	1.1077	
AT5G46620	3.21529	2.33491	1.88391	3.5734	2.34729	2.27134	3.09727	3.48133	
AT5G46630	4.77565	3.71856	4.21832	3.29852	5.76618	2.48165	5.03307	3.37583	
AT5G46640	2.8843	3.84827	4.99645	4.21478	5.71515	3.49114	2.1939	2.42638	
AT5G46645	3.35714	1.85928	1.39245	4.16897	1.73496	2.48165	2.40899	1.89891	
AT5G46650	3.4517	3.06997	2.45727	3.98572	2.60243	3.15464	2.66709	2.05715	
AT5G46660	3.68812	3.41588	1.88391	3.16108	1.6329	4.08001	6.96886	2.69012	
AT5G46665	3.07344	3.24293	1.67914	4.58128	2.44935	3.78557	5.89342	2.42638	
AT5G46670	2.3169	3.50236	3.48113	5.08522	2.14318	2.56578	1.89278	3.69232	
AT5G46680	2.17505	4.28066	2.78491	4.94778	1.73496	3.07052	2.71011	2.0044	
AT5G46690	3.49899	1.81604	0.941954	2.70296	3.21477	2.52371	4.08668	1.42418	
AT5G46700	1.79678	7.78303	4.0545	5.08522	4.74561	5.00537	5.5923	2.53188	
AT5G46710	1.37123	3.93475	1.59723	5.54335	4.8987	4.96331	5.80738	2.42638	
AT5G46720	1.56036	2.68082	5.03741	3.29852	1.37776	3.82763	1.63467	3.69232	
AT5G46730	1.22937	2.89702	3.604	4.26059	2.65346	4.29031	2.9252	2.47913	
AT5G46740	1.37123	3.15645	3.48113	5.58916	2.60243	5.00537	3.18331	2.74286	
AT5G46750	3.64084	3.5456	1.51532	3.29852	3.2658	2.9864	2.36597	1.89891	
AT5G46760	4.68108	2.5511	2.74395	2.1532	3.67402	2.60784	3.14029	3.0066	
AT5G46770	1.18209	3.11321	2.98968	3.25271	1.2757	2.94433	2.53804	2.16264	
AT5G46780	5.2012	2.89702	3.64495	4.35222	0.81645	2.9864	4.25875	2.95385	
AT5G46790	1.70221	2.07547	2.04773	2.65714	2.60243	1.34598	0.860353	1.89891	
AT5G46795	1.51308	3.37264	2.94873	2.93202	1.53084	2.69196	2.75313	0.527474	
AT5G46800	2.64788	2.37815	1.84295	2.65714	2.75552	1.68248	2.23692	3.37583	
AT5G46810	2.8843	3.32941	2.74395	3.48177	1.9901	4.37444	4.43082	4.37803	
AT5G46820	2.36418	3.45912	1.92486	3.11527	3.16374	3.02846	3.44141	3.37583	
AT5G46830	2.26961	2.85378	4.9555	3.61921	2.95963	4.45856	2.40899	2.79561	
AT5G46840	3.54627	4.62658	3.35827	2.19902	1.78598	4.50062	3.48443	3.32309	
AT5G46850	3.21529	8.21542	5.11931	5.40591	3.92916	4.753	4.81798	4.43078	
AT5G46860	3.21529	8.25866	5.16027	5.31429	3.92916	4.87918	4.73194	4.37803	
AT5G46870	1.18209	1.81604	4.0545	2.56552	1.58187	1.09361	2.36597	2.47913	
AT5G46871	3.12072	2.20519	1.39245	2.79458	2.9086	2.43959	2.62408	3.0066	
AT5G46875	1.37123	2.46463	2.00677	4.76453	3.82711	3.44908	2.88218	2.37363	
AT5G46880	2.74245	3.63208	3.11254	4.12315	5.10281	2.52371	2.32295	2.79561	
AT5G46890	3.02615	2.81054	3.48113	3.2069	3.41888	1.89279	2.75313	2.21539	
AT5G46900	2.64788	2.29167	2.53918	1.96995	2.09215	3.28083	1.93579	3.32309	
AT5G46910	2.55332	4.41038	3.1535	1.92414	3.01066	3.5332	6.02247	2.79561	
AT5G46915	2.74245	4.28066	3.80877	1.92414	3.67402	3.74351	5.93644	3.16484	
AT5G46920	2.55332	1.7728	2.08868	2.19902	2.44935	2.56578	2.40899	2.53188	
AT5G46930	3.02615	1.21069	0.409545	3.9399	1.2757	1.59835	2.71011	3.48133	
AT5G46940	2.6006	2.98349	3.80877	4.16897	4.38842	4.79506	3.6565	2.69012	
AT5G46950	2.55332	1.7728	2.82586	2.33645	2.34729	2.48165	2.36597	2.16264	
AT5G46960	2.45875	1.989	2.53918	3.25271	2.85757	2.86021	3.61348	1.74066	
AT5G46970	0.614687	2.68082	2.00677	3.89409	2.85757	3.07052	2.02183	1.74066	
AT5G46980	1.46579	3.11321	2.53918	1.87833	4.38842	3.57526	3.95762	2.37363	
AT5G46990	2.55332	2.07547	1.84295	4.53547	1.22467	2.14516	2.36597	2.05715	
AT5G47000	1.89135	1.989	2.2525	0.64138	3.11271	2.06103	1.76372	2.69012	
AT5G47010	3.97182	4.28066	4.21832	3.71084	1.6329	3.28083	4.3878	3.42858	
AT5G47020	3.26257	6.74529	6.14318	2.42808	7.34805	2.86021	5.89342	3.27034	
AT5G47030	3.4517	4.23743	2.29345	3.66503	2.85757	3.95382	4.51685	2.95385	
AT5G47040	3.54627	3.89151	4.17736	3.71084	3.72505	2.9864	5.63531	3.21759	
AT5G47050	4.16096	1.47013	2.04773	2.06158	3.36786	2.69196	2.88218	1.84616	
AT5G47060	0.992956	1.08098	2.2525	1.14532	2.55141	1.59835	1.89278	1.1077	
AT5G47070	0.283702	1.59984	3.27636	1.92414	2.55141	0.672991	2.02183	2.0044	
AT5G47080	1.84406	2.16195	2.41632	2.97783	2.60243	2.18722	2.06485	3.1121	
AT5G47090	4.01911	4.58334	5.03741	4.48966	3.21477	2.94433	4.99005	3.63957	
AT5G47100	3.168	2.63758	3.39923	2.97783	1.58187	2.3134	4.30177	2.58462	
AT5G47110	2.36418	4.49686	5.48791	2.01576	3.82711	2.60784	4.3878	3.79781	
AT5G47120	4.39738	5.05897	4.34118	4.16897	2.70449	4.66887	4.77496	2.26814	
AT5G47130	3.21529	2.63758	3.64495	3.39015	1.53084	3.82763	2.23692	3.1121	
AT5G47140	2.50603	2.29167	1.39245	1.64926	2.14318	1.38804	2.27994	2.47913	
AT5G47150	1.84406	2.11871	1.67914	2.47389	2.29627	1.59835	2.32295	1.79341	
AT5G47160	3.21529	3.89151	3.27636	3.5734	0.612337	2.22928	2.36597	1.47693	
AT5G47170	2.8843	3.67532	3.604	4.03153	0.81645	2.52371	3.09727	0.738464	
AT5G47180	2.55332	2.81054	2.53918	2.38227	2.70449	3.28083	4.04366	1.84616	
AT5G47190	3.26257	3.63208	2.90777	3.39015	3.52094	2.27134	2.49502	4.37803	
AT5G47200	2.45875	4.10771	5.32409	2.06158	5.2559	4.03794	6.45265	3.69232	
AT5G47210	2.26961	3.32941	5.65172	1.96995	6.07235	4.92124	5.93644	4.16704	
AT5G47220	2.78973	3.58884	2.98968	2.84039	1.07159	3.23877	2.15088	2.84836	
AT5G47225	1.84406	1.7728	2.2525	1.87833	4.69459	2.56578	4.43082	2.84836	
AT5G47230	2.26961	2.42139	4.01354	6.91774	4.59253	4.58475	3.61348	2.32089	
AT5G47240	4.53923	5.49136	4.54595	3.2069	3.623	3.8697	4.51685	2.0044	
AT5G47250	4.25553	5.62107	4.25927	3.11527	4.74561	3.5332	4.47384	2.21539	
AT5G47260	3.82997	2.94025	2.45727	4.03153	2.75552	3.23877	3.74254	2.74286	
AT5G47280	2.08048	3.41588	2.49823	4.39803	1.9901	3.65939	5.07608	2.69012	
AT5G47300	1.65493	3.97799	2.08868	3.02365	2.29627	3.5332	4.17271	3.48133	
AT5G47310	3.26257	6.65881	5.8565	2.74877	4.18431	3.44908	2.66709	2.63737	
AT5G47320	2.78973	3.93475	4.21832	2.24483	5.40898	4.29031	4.81798	1.95165	
AT5G47330	4.68108	2.03223	2.90777	3.29852	3.2658	2.14516	3.91461	2.42638	
AT5G47340	3.02615	2.7673	2.66204	3.2069	7.14394	4.33238	4.99005	3.1121	
AT5G47350	2.41146	4.62658	4.0545	2.1532	4.74561	4.16413	5.1191	4.95826	
AT5G47360	2.41146	4.71305	4.0545	2.1532	4.74561	4.08001	5.16212	4.74727	
AT5G47370	3.35714	4.15095	4.38213	2.56552	5.40898	4.4165	2.36597	2.58462	
AT5G47380	3.78269	3.15645	5.24218	3.11527	7.4501	3.65939	3.39839	2.74286	
AT5G47390	4.77565	4.71305	3.19445	1.74089	2.09215	2.39753	4.00064	3.27034	
AT5G47400	4.06639	8.12894	11.4673	3.5734	3.2658	3.19671	3.87159	4.0088	
AT5G47420	3.54627	4.28066	3.35827	1.83251	1.32673	3.23877	3.09727	3.95606	
AT5G47430	2.26961	4.06447	4.0545	3.2069	1.9901	2.86021	3.26934	2.69012	
AT5G47435	3.12072	7.0912	4.13641	2.93202	3.06169	4.4165	4.34478	2.42638	
AT5G47440	3.12072	7.13444	4.13641	2.93202	3.11271	4.4165	4.34478	2.37363	
AT5G47445	4.01911	4.15095	6.22509	2.70296	7.85833	3.49114	4.90401	5.32749	
AT5G47450	1.84406	3.7618	3.56304	3.5734	2.75552	2.52371	4.17271	2.05715	
AT5G47455	3.21529	3.28617	3.39923	3.02365	2.9086	4.20619	3.61348	3.63957	
AT5G47460	2.0332	4.3239	3.84972	3.61921	3.72505	5.00537	5.07608	3.85056	
AT5G47470	3.4517	3.7618	2.29345	2.19902	5.35795	2.39753	2.66709	1.89891	
AT5G47480	2.50603	3.50236	3.27636	2.42808	2.9086	2.01897	3.18331	2.32089	
AT5G47490	3.87726	2.89702	2.37536	2.70296	3.98019	3.15464	3.57047	2.16264	
AT5G47500	1.98591	2.37815	2.74395	2.42808	4.33739	3.15464	2.9252	1.0022	
AT5G47510	3.40442	5.66431	2.86682	4.71872	4.69459	2.39753	4.00064	2.21539	
AT5G47520	4.30281	4.49686	2.94873	6.27636	3.82711	3.11258	3.61348	2.05715	
AT5G47530	1.04024	3.58884	3.64495	5.90985	1.2757	4.87918	3.22632	2.90111	
AT5G47540	0.709254	3.37264	3.23541	5.86404	1.32673	4.62681	3.44141	2.90111	
AT5G47550	1.98591	5.14545	4.83263	3.71084	4.84767	4.16413	3.05425	3.48133	
AT5G47560	3.21529	3.19969	3.35827	4.35222	2.34729	3.70145	4.04366	2.79561	
AT5G47570	6.95069	5.36164	3.23541	3.39015	3.2658	3.07052	4.17271	2.21539	
AT5G47580	3.87726	10.5071	15.6856	5.68079	5.20487	5.17361	3.6565	2.90111	
AT5G47590	4.87021	6.0967	8.51854	3.25271	2.50038	2.9864	3.09727	3.37583	
AT5G47600	2.55332	5.44812	4.0545	4.58128	3.87814	4.03794	2.83917	1.21319	
AT5G47610	4.68108	6.18318	3.39923	3.2069	4.49047	3.65939	2.83917	2.05715	
AT5G47620	4.72836	4.58334	2.78491	2.61133	3.31683	3.02846	4.34478	2.69012	
AT5G47630	5.15392	6.18318	4.21832	2.97783	6.58263	5.21568	5.67833	3.74507	
AT5G47635	4.16096	6.44262	4.09545	2.70296	6.63365	4.79506	5.50626	3.63957	
AT5G47640	5.2012	5.79403	4.87359	2.84039	1.73496	6.22516	4.90401	2.79561	
AT5G47650	5.57947	5.3184	5.36504	3.71084	1.53084	5.6363	5.5923	3.1121	
AT5G47660	5.01206	5.01573	3.07159	3.43596	3.21477	2.94433	3.78555	3.32309	
AT5G47670	2.74245	5.01573	3.80877	4.16897	4.38842	3.23877	3.31236	2.05715	
AT5G47680	3.87726	5.27516	3.1535	3.71084	4.59253	3.19671	3.78555	2.21539	
AT5G47690	3.35714	6.22642	3.76782	3.11527	1.17365	2.77609	5.46324	2.47913	
AT5G47700	3.35714	5.14545	2.90777	2.29064	2.9086	2.52371	5.1191	3.1121	
AT5G47710	2.08048	3.89151	3.03063	5.31429	3.36786	3.49114	4.68892	4.48353	
AT5G47720	2.64788	8.43161	1.3515	2.33645	1.07159	4.20619	6.53868	2.74286	
AT5G47730	4.25553	6.70205	2.08868	4.12315	1.22467	4.87918	6.75377	2.63737	
AT5G47740	2.78973	7.00472	4.21832	2.74877	2.50038	4.58475	4.51685	3.53408	
AT5G47750	2.83702	7.17768	4.91454	2.79458	2.04112	4.87918	4.94703	3.21759	
AT5G47760	4.53923	7.8695	8.14995	4.94778	2.75552	5.08949	4.21573	3.05935	
AT5G47770	3.68812	7.13444	5.93841	3.34434	4.59253	4.58475	4.64591	3.69232	
AT5G47780	6.66699	7.91274	6.18413	4.30641	4.18431	3.61732	5.54928	2.74286	
AT5G47790	5.67404	3.11321	2.33441	2.47389	6.02132	2.94433	4.12969	3.69232	
AT5G47800	2.83702	5.01573	3.64495	2.1532	4.5415	3.5332	3.31236	2.42638	
AT5G47810	2.83702	5.05897	3.80877	1.87833	4.5415	3.91176	3.31236	2.53188	
AT5G47815	2.74245	3.45912	2.33441	4.35222	6.02132	3.32289	4.21573	3.16484	
AT5G47818	2.36418	3.37264	2.00677	3.89409	4.38842	3.23877	4.17271	2.37363	
AT5G47820	3.73541	5.01573	2.66204	3.06946	3.2658	4.08001	6.40963	2.05715	
AT5G47830	3.97182	5.10221	2.82586	3.11527	3.67402	4.50062	6.10851	2.26814	
AT5G47840	3.78269	7.26416	3.97259	3.43596	2.19421	3.32289	3.31236	3.42858	
AT5G47850	2.83702	4.36714	5.77459	2.51971	4.49047	4.08001	2.88218	3.42858	
AT5G47860	3.168	6.0967	2.86682	3.52759	3.46991	4.29031	6.96886	2.95385	
AT5G47870	2.69517	5.79403	2.86682	3.9399	3.31683	4.50062	6.10851	2.95385	
AT5G47880	1.60764	6.39938	7.98613	2.38227	1.88804	4.37444	2.53804	2.53188	
AT5G47890	0.803822	2.29167	3.31732	2.74877	1.22467	1.59835	2.45201	1.52967	
AT5G47900	4.58651	2.63758	3.27636	1.64926	6.5316	4.24825	4.17271	2.0044	
AT5G47910	2.0332	2.5511	0.81909	2.38227	5.00076	1.7666	3.14029	3.85056	
AT5G47920	2.8843	3.84827	3.11254	2.84039	2.75552	2.9864	3.69952	2.58462	
AT5G47930	2.93158	5.10221	3.48113	2.1532	0.612337	5.21568	4.77496	4.58902	
AT5G47940	3.73541	1.72956	1.84295	1.92414	2.14318	2.18722	3.35538	2.21539	
AT5G47950	1.08752	1.7728	2.00677	3.66503	3.52094	3.36495	3.57047	3.48133	
AT5G47960	2.55332	3.32941	1.88391	4.03153	3.72505	2.90227	3.18331	2.37363	
AT5G47970	2.45875	2.33491	2.12963	2.84039	1.17365	2.1031	2.1939	2.32089	
AT5G47980	0.756538	2.81054	2.29345	2.33645	2.95963	2.69196	2.88218	1.68792	
AT5G47990	2.41146	3.5456	1.76104	4.21478	4.49047	2.9864	4.25875	1.84616	
AT5G48000	2.0332	2.50786	1.55627	3.25271	2.85757	2.1031	2.71011	1.42418	
AT5G48010	1.22937	2.03223	1.67914	2.42808	2.65346	1.38804	1.84976	1.84616	
AT5G48020	3.82997	5.18868	4.38213	2.79458	3.67402	3.74351	4.25875	3.42858	
AT5G48030	3.49899	3.41588	3.64495	1.74089	2.9086	3.32289	3.57047	4.16704	
AT5G48040	3.82997	2.59434	1.63818	3.02365	1.32673	2.27134	2.79615	3.0066	
AT5G48050	3.82997	2.59434	1.63818	3.02365	1.32673	2.27134	2.79615	3.0066	
AT5G48060	2.74245	2.29167	2.94873	2.84039	2.50038	2.94433	2.83917	1.95165	
AT5G48070	0.236418	1.81604	2.2525	1.51182	3.46991	1.97691	1.97881	3.37583	
AT5G48090	1.60764	2.85378	3.23541	2.24483	2.34729	1.59835	1.67769	1.0022	
AT5G48100	2.74245	1.68632	2.53918	2.47389	4.08225	1.55629	1.63467	2.74286	
AT5G48110	3.68812	3.45912	2.21154	4.12315	5.51104	3.44908	2.75313	2.53188	
AT5G48120	3.35714	2.85378	2.78491	4.16897	2.04112	2.43959	2.23692	2.47913	
AT5G48130	2.74245	2.63758	2.17059	2.61133	2.29627	2.56578	2.49502	2.32089	
AT5G48140	2.74245	2.42139	1.802	2.1532	2.34729	3.02846	2.62408	2.58462	
AT5G48150	2.22233	3.50236	3.39923	1.46601	2.14318	2.14516	3.05425	2.47913	
AT5G48160	3.07344	4.45362	3.80877	3.71084	2.14318	2.6499	6.02247	4.90551	
AT5G48170	2.64788	2.37815	0.941954	1.92414	1.07159	1.51423	2.53804	2.37363	
AT5G48175	2.78973	2.33491	2.62109	1.74089	2.14318	3.49114	4.60289	3.37583	
AT5G48180	2.78973	3.19969	2.74395	3.16108	2.70449	2.90227	4.68892	2.53188	
AT5G48190	2.8843	2.20519	3.07159	3.43596	0.765422	2.77609	3.39839	3.58682	
AT5G48200	2.26961	4.5401	2.66204	4.12315	9.13403	3.74351	4.17271	3.79781	
AT5G48205	2.93158	3.11321	1.92486	1.92414	1.37776	3.82763	3.82857	1.52967	
AT5G48210	2.6006	2.16195	2.33441	3.25271	2.24524	1.59835	2.71011	2.74286	
AT5G48220	5.34305	5.44812	4.17736	4.39803	1.78598	4.66887	5.42022	1.58242	
AT5G48230	3.82997	4.62658	4.62786	4.39803	0.969534	4.45856	5.63531	1.95165	
AT5G48240	4.35009	4.79953	4.83263	2.33645	5.00076	3.78557	3.57047	3.05935	
AT5G48250	4.25553	4.84277	4.87359	2.97783	4.64356	3.95382	3.01124	3.0066	
AT5G48270	1.37123	2.29167	4.25927	2.01576	1.2757	1.51423	2.1939	3.0066	
AT5G48280	2.8843	2.68082	2.74395	3.52759	1.83701	2.69196	3.18331	3.05935	
AT5G48290	5.05935	3.97799	5.69268	2.56552	2.44935	2.01897	3.48443	3.48133	
AT5G48300	1.70221	1.29717	1.63818	1.00788	2.04112	1.26186	1.72071	1.16044	
AT5G48310	3.78269	3.80504	2.62109	3.5734	3.623	3.49114	4.64591	3.05935	
AT5G48320	2.74245	3.89151	3.39923	2.47389	2.75552	2.60784	4.00064	2.90111	
AT5G48330	5.67404	7.04796	5.93841	5.08522	1.73496	4.16413	3.78555	2.69012	
AT5G48335	3.54627	2.68082	4.13641	3.02365	1.58187	3.70145	3.74254	3.95606	
AT5G48340	2.97887	5.96699	5.07836	4.16897	4.74561	3.74351	3.14029	3.05935	
AT5G48350	1.70221	3.93475	3.1535	2.97783	2.85757	2.39753	3.05425	2.53188	
AT5G48360	4.49194	5.23192	3.97259	4.67291	0.663365	2.94433	5.29117	1.84616	
AT5G48370	4.30281	5.18868	4.01354	4.85616	0.663365	2.9864	5.33419	1.84616	
AT5G48375	4.25553	4.41038	3.19445	3.39015	2.95963	4.54269	2.96822	2.42638	
AT5G48380	3.40442	3.93475	3.604	3.48177	3.52094	4.54269	3.31236	1.42418	
AT5G48385	2.83702	5.27516	7.45372	3.9399	3.52094	3.78557	3.09727	2.90111	
AT5G48390	1.70221	3.5456	3.23541	4.21478	4.38842	3.78557	4.99005	2.90111	
AT5G48400	1.84406	2.85378	3.604	3.66503	0.714394	1.85072	3.05425	2.90111	
AT5G48410	5.34305	4.88601	4.42309	3.2069	3.36786	3.8697	4.77496	2.90111	
AT5G48412	4.68108	4.92925	8.06804	3.9399	3.11271	5.00537	4.55987	3.05935	
AT5G48430	2.08048	5.27516	2.49823	2.29064	4.03122	1.59835	1.89278	2.21539	
AT5G48440	1.51308	1.94576	2.29345	2.19902	1.88804	2.52371	2.71011	2.21539	
AT5G48450	3.21529	6.22642	7.98613	4.53547	5.05178	4.92124	6.06549	1.79341	
AT5G48460	2.50603	2.46463	4.13641	3.06946	1.2757	2.06103	3.01124	3.0066	
AT5G48470	1.56036	3.7618	3.48113	2.38227	3.16374	2.3134	2.75313	2.74286	
AT5G48480	4.39738	3.63208	4.99645	3.39015	2.75552	3.78557	2.53804	3.42858	
AT5G48485	3.07344	3.41588	5.32409	5.26847	2.80655	5.04743	2.58106	3.16484	
AT5G48490	2.17505	2.16195	2.58013	2.79458	3.67402	17.5819	2.9252	2.32089	
AT5G48500	2.45875	1.7728	2.53918	3.66503	3.52094	2.56578	1.89278	2.74286	
AT5G48510	1.65493	1.64308	1.96582	2.10739	2.34729	2.86021	2.27994	1.95165	
