ID	ATX1-TAG-rep2	ATX2-TAG-rep2	ATX3-TAG-rep2	ATX4-TAG-rep2	ATX5-TAG-rep2	ATXR3-TAG-rep2	ATXR7-TAG-rep2	WT-rep2	
AT1G03560	23.0744	24.9057	34.2789	23.2729	19.2376	20.5683	21.81	14.4528
AT1G03570	2.93158	2.03223	2.703	1.64926	1.58187	1.85072	1.33355	1.84616
AT1G03580	11.3954	14.4851	12.0816	10.3079	6.48057	18.5493	13.4645	12.0792
AT1G03590	25.9587	37.7044	24.4498	23.0438	22.7075	30.8734	26.0687	25.4242
AT1G03600	10.0714	10.7233	18.4295	9.62069	11.3282	31.1679	9.9801	11.6572
AT1G03610	13.6177	21.9222	21.9926	19.1498	16.0228	36.8042	23.0575	19.0418
AT1G03620	14.5161	22.8302	14.9894	16.0345	16.7882	14.5955	16.3467	13.1341
AT1G03630	14.8471	29.5323	28.2177	18.2793	13.6755	16.9509	17.3361	8.86156
AT1G03640	0.803822	1.989	2.12963	1.19113	0.969534	0.672991	0.258106	0.685716
AT1G03650	8.41649	13.75	15.7265	12.8276	11.2772	12.0297	11.1416	7.64837
AT1G03660	14.2324	14.9175	13.0235	13.698	12.8591	9.84249	11.2706	9.17805
AT1G03670	14.7052	20.4953	12.6959	16.3552	14.8492	19.2223	18.1534	13.3451
AT1G03680	12.2465	12.4528	23.7536	8.84187	10.5628	16.8248	9.72199	7.85936
AT1G03687	19.8118	25.2084	34.8523	17.5463	13.6755	15.5629	23.4446	12.5539
AT1G03700	7.94365	4.62658	8.80522	7.87981	11.9406	5.80454	8.30241	5.74947
AT1G03710	9.64586	12.0205	11.6311	12.5985	6.27646	9.96867	10.5393	11.2352
AT1G03720	11.1117	10.2909	7.86327	10.5828	9.28712	10.179	10.9695	8.70332
AT1G03730	7.04526	10.6368	17.2009	9.57488	13.0122	16.8248	6.96886	7.17365
AT1G03740	28.843	37.0991	33.337	28.2207	24.7486	36.5097	28.7358	21.9429
AT1G03743	0.0945673	1.59984	3.11254	1.55764	1.9901	4.08001	0.946388	1.52967
AT1G03746	0.378269	1.42689	4.34118	1.60345	1.78598	5.21568	0.7313	0.474727
AT1G03750	25.8169	41.8986	43.3708	27.6709	24.6466	28.6862	28.0045	23.4198
AT1G03760	19.5754	23.9544	29.3234	22.036	15.5125	18.2969	25.1653	11.0242
AT1G03770	23.9255	26.6352	25.5966	20.57	17.1454	21.3674	27.0581	21.4682
AT1G03780	29.7414	41.8554	26.2109	29.87	21.1767	34.1122	35.3605	25.6352
AT1G03790	14.0432	15.739	12.6549	14.0645	15.8697	13.0392	16.6908	11.1297
AT1G03800	8.41649	13.923	15.317	11.0409	10.2567	9.33774	10.8835	7.59563
AT1G03810	4.96478	5.83727	7.49468	5.03941	3.82711	6.94021	9.37785	4.69452
AT1G03820	9.07846	8.12894	6.22509	12.232	4.79664	10.8099	8.34542	8.43958
AT1G03830	34.5643	54.4812	41.1183	35.734	30.872	33.9019	35.2745	25.0023
AT1G03840	13.4285	20.9277	19.2896	19.0581	18.0129	15.8994	23.3156	17.4594
AT1G03850	10.5442	12.8852	14.9074	14.431	12.8081	13.586	10.1522	7.96486
AT1G03860	20.8521	29.489	31.7398	23.6852	19.1866	22.5452	20.5624	18.2506
AT1G03870	6.19416	8.38837	13.3512	10.4453	7.34805	72.3885	8.17335	8.49233
AT1G03880	12.9557	19.5008	16.7094	16.9507	10.7159	16.993	18.9278	15.7187
AT1G03890	13.334	15.0472	16.6685	15.4847	14.7471	16.4883	18.1534	9.2308
AT1G03900	18.5352	21.1006	36.8181	12.6902	15.3595	13.7542	12.5612	11.4462
AT1G03905	19.6227	33.4238	27.4395	22.769	18.5742	17.7501	17.8093	13.2923
AT1G03910	26.6207	53.5299	39.6849	34.9094	35.9748	36.4677	42.7165	28.6946
AT1G03920	18.1569	21.7492	18.6753	21.6237	17.8598	19.6008	20.8205	16.4572
AT1G03930	28.4175	40.7312	36.2447	26.8921	23.4219	28.1815	24.5201	22.7341
AT1G03935	1.46579	2.5511	2.17059	1.64926	2.80655	1.59835	1.16148	0.580221
AT1G03940	16.3129	22.3546	16.0951	17.1798	10.2567	17.1613	19.1429	12.2901
AT1G03950	16.833	33.2508	32.7636	16.7675	11.1752	15.9835	15.8735	13.9253
AT1G03960	32.9567	47.2603	36.6952	32.298	21.9931	31.5885	34.113	23.3671
AT1G03970	8.46377	11.1989	23.426	10.766	7.55216	15.2685	7.61412	6.69892
AT1G03980	22.7434	20.9709	12.8188	9.80394	15.7677	18.0025	18.2395	13.2923
AT1G03982	8.55834	10.2477	11.0577	9.02513	10.6138	7.78145	8.47448	10.1275
AT1G03987	1.89135	2.94025	3.39923	1.69507	3.52094	3.23877	2.49502	2.21539
AT1G03990	18.3933	34.8507	23.0164	28.9079	22.0441	20.358	28.4777	15.0858
AT1G03993	9.17302	12.4961	10.2386	9.80394	5.40898	6.77197	6.53868	3.42858
AT1G03997	5.34305	3.37264	7.41277	3.48177	3.2658	3.32289	2.32295	2.32089
AT1G04000	9.74043	12.5393	22.9755	10.7202	10.92	29.6536	7.14093	8.54508
AT1G04003	1.08752	0.475629	2.00677	2.01576	2.85757	2.86021	1.84976	2.26814
AT1G04007	4.6338	4.62658	8.31377	3.61921	5.10281	4.92124	3.95762	3.16484
AT1G04010	40.9949	54.9136	50.5379	35.5049	40.3122	35.332	38.3717	32.7561
AT1G04013	2.45875	1.989	4.0545	3.66503	1.07159	6.47753	2.36597	2.47913
AT1G04017	2.55332	4.79953	2.2525	3.43596	1.17365	3.02846	3.31236	1.58242
AT1G04020	35.179	41.0338	26.6614	27.4877	20.2071	29.6116	34.8873	18.0396
AT1G04023	3.12072	8.0857	8.31377	3.25271	2.80655	5.2998	2.06485	1.89891
AT1G04027	1.74949	2.37815	1.39245	1.14532	0.867478	2.01897	2.53804	1.79341
AT1G04030	24.0674	36.6235	28.4224	23.1813	15.0533	19.727	22.4982	17.7759
AT1G04033	3.02615	5.66431	5.61077	5.31429	4.13328	2.56578	3.05425	1.63517
AT1G04037	1.18209	4.79953	5.48791	1.55764	4.33739	3.11258	2.1939	1.79341
AT1G04040	12.9557	16.2146	15.317	14.0187	10.3077	16.5724	12.3891	9.07255
AT1G04043	1.27666	2.89702	4.0545	4.21478	4.38842	2.22928	2.9252	2.1099
AT1G04047	7.23439	7.35064	8.1909	8.61281	9.95048	4.87918	5.97945	5.96046
AT1G04050	32.4366	40.6879	26.0471	29.5493	22.7585	29.233	30.7146	21.31
AT1G04053	4.9175	9.42611	6.79845	7.33005	3.46991	8.11795	9.63595	6.85716
AT1G04057	3.78269	2.59434	1.802	2.65714	3.16374	1.30392	2.1939	1.47693
AT1G04063	3.12072	5.18868	4.79168	4.44384	4.38842	3.74351	2.88218	3.90331
AT1G04067	5.10663	8.21542	14.0474	6.55123	6.83777	5.88867	5.5923	5.69672
AT1G04070	8.13278	7.73979	21.9516	6.55123	3.92916	6.56166	4.43082	4.37803
AT1G04073	5.72132	5.44812	4.66882	3.52759	2.70449	2.43959	4.00064	2.0044
AT1G04077	10.7807	11.934	18.7572	10.6744	10.3587	12.8289	10.6254	9.28354
AT1G04080	49.5532	73.3766	41.9784	38.8035	34.6481	44.5015	48.8681	39.4023
AT1G04083	3.35714	4.62658	3.52209	2.47389	4.64356	3.74351	2.06485	2.05715
AT1G04087	3.64084	3.97799	2.78491	2.42808	2.14318	2.43959	3.31236	2.95385
AT1G04090	17.6841	27.0676	29.3234	18.9665	13.4714	16.1518	18.7557	14.3473
AT1G04093	4.20824	5.62107	7.00322	7.23843	7.09291	3.70145	3.61348	3.37583
AT1G04097	3.97182	8.38837	5.07836	5.3601	3.87814	3.70145	2.40899	1.79341
AT1G04100	11.8209	22.6573	27.5214	12.2778	10.971	11.9876	14.7551	11.5517
AT1G04103	3.4517	6.61557	7.33086	7.55912	4.13328	3.65939	4.51685	3.42858
AT1G04105	5.57947	9.46935	13.8017	5.90985	6.02132	5.2998	5.72135	3.69232
AT1G04107	1.89135	5.18868	6.51177	4.48966	2.95963	19.2223	2.79615	3.53408
AT1G04110	26.1006	25.8137	22.2383	20.1576	14.441	20.5683	19.1429	15.666
AT1G04117	11.9628	14.7445	14.5389	10.9951	7.90936	12.5344	13.2494	9.60003
AT1G04120	63.2182	81.03	53.1999	45.4921	53.1203	54.2599	56.052	38.7693
AT1G04123	2.17505	3.19969	4.09545	2.61133	1.42879	4.08001	4.00064	2.32089
AT1G04127	1.98591	4.62658	3.07159	3.52759	2.85757	2.56578	2.36597	1.68792
AT1G04130	19.5281	26.9812	37.5553	19.6995	17.1454	17.8342	19.7451	14.2945
AT1G04133	4.20824	5.88051	8.02709	6.00148	4.03122	7.10846	4.77496	3.53408
AT1G04137	3.64084	2.42139	2.82586	4.48966	5.15384	2.73402	2.15088	4.58902
AT1G04140	45.7233	64.2964	44.7223	33.9473	36.7913	39.2438	42.1573	33.9166
AT1G04143	3.92454	3.67532	4.70977	4.6271	4.64356	3.40701	5.67833	3.27034
AT1G04147	1.27666	4.79953	3.76782	3.61921	2.65346	3.32289	3.61348	3.05935
AT1G04150	27.7555	38.7854	34.8523	29.5493	28.0655	27.6767	26.1117	21.3627
AT1G04153	4.16096	4.62658	6.18413	5.26847	3.72505	4.33238	3.52745	5.96046
AT1G04157	3.73541	3.32941	2.98968	2.29064	1.73496	4.54269	3.6565	1.47693
AT1G04160	79.2946	112.162	80.0661	75.4079	55.4165	73.6504	79.3246	60.0265
AT1G04163	12.4356	15.5228	11.0987	13.3315	6.42954	12.913	14.0238	8.49233
AT1G04167	3.02615	2.7673	4.17736	3.48177	2.29627	1.30392	1.20449	1.21319
AT1G04170	21.8923	29.5755	27.1119	21.303	16.7372	21.7039	24.6921	13.3978
AT1G04173	5.67404	6.35614	3.11254	3.43596	3.67402	2.39753	5.29117	2.58462
AT1G04177	1.79678	3.97799	5.44695	3.52759	3.67402	2.3134	2.71011	3.58682
AT1G04180	12.3883	17.9442	17.8152	15.5305	12.8081	12.0297	12.5181	11.6044
AT1G04183	10.497	17.901	23.3441	14.9808	14.3899	22.5872	12.0449	11.9737
AT1G04187	1.93863	2.20519	2.17059	0.824631	1.37776	1.80866	1.07544	1.42418
AT1G04190	17.7314	30.743	22.525	16.3552	23.0647	17.5819	17.5512	14.0836
AT1G04193	1.51308	2.68082	1.96582	1.74089	0.969534	1.4301	2.06485	1.05495
AT1G04197	2.50603	2.98349	4.17736	2.33645	3.57197	3.02846	1.11846	1.68792
AT1G04200	38.9617	52.3192	43.1661	37.1084	26.0243	39.3279	38.1567	20.7297
AT1G04203	3.4517	2.46463	2.45727	2.06158	2.60243	2.06103	2.49502	1.79341
AT1G04207	0.330985	2.20519	2.08868	2.70296	0.969534	2.43959	2.23692	1.95165
AT1G04210	39.1508	62.9128	38.8249	39.3532	31.6374	45.8054	49.1262	30.3825
AT1G04213	0.330985	2.07547	2.62109	1.60345	1.73496	3.61732	1.4626	1.0022
AT1G04217	2.0332	2.29167	3.604	2.70296	1.12262	2.3134	1.76372	1.89891
AT1G04220	15.84	20.8845	18.3886	15.668	15.5125	19.4747	15.9595	15.033
AT1G04223	3.92454	3.11321	1.59723	1.19113	1.6329	2.18722	1.41958	1.79341
AT1G04227	1.37123	1.81604	0.900999	1.00788	0.663365	2.3134	0.989406	1.21319
AT1G04230	24.6348	30.57	37.9239	22.7232	15.5636	29.191	24.477	16.9847
AT1G04233	3.30985	3.89151	16.7094	5.45173	4.28636	7.57114	2.40899	3.32309
AT1G04237	1.70221	3.15645	4.99645	4.81035	4.03122	4.45856	2.10787	1.47693
AT1G04240	10.6388	15.6958	10.3205	10.6286	11.1241	30.579	9.16276	9.65277
AT1G04243	4.87021	3.80504	1.59723	0.595567	1.17365	2.06103	2.66709	2.1099
AT1G04247	13.003	16.3444	13.2283	10.5828	10.0015	15.9835	11.5717	10.4967
AT1G04250	16.2183	13.75	13.9655	15.2099	15.9718	14.301	13.1634	14.9803
AT1G04253	3.54627	4.41038	6.22509	4.94778	3.57197	4.24825	6.3236	4.43078
AT1G04257	1.41851	3.50236	4.01354	3.48177	1.68393	2.81815	3.39839	2.26814
AT1G04260	10.2133	14.1824	23.4669	9.75813	10.1036	13.9646	12.9053	8.22859
AT1G04263	0.756538	2.07547	1.10577	1.4202	2.85757	6.68784	2.23692	2.47913
AT1G04267	1.13481	1.08098	3.07159	0.733005	2.70449	3.32289	1.16148	1.84616
AT1G04270	11.3954	16.9497	11.713	12.6443	8.21553	14.5114	13.4645	8.75607
AT1G04273	1.13481	1.25393	2.21154	1.4202	0.81645	2.94433	1.84976	2.16264
AT1G04277	1.74949	2.7673	2.12963	2.38227	1.32673	2.81815	3.18331	1.05495
AT1G04280	17.9205	28.4513	30.593	25.1971	22.8096	27.6767	28.0475	18.1979
AT1G04283	0.567404	1.38365	4.13641	1.96995	2.19421	2.01897	2.58106	1.58242
AT1G04287	4.77565	4.15095	7.04418	3.52759	2.24524	2.18722	2.36597	2.21539
AT1G04290	3.68812	9.90174	13.2693	7.10099	10.971	7.31877	8.30241	6.43518
AT1G04293	5.29577	3.97799	2.58013	4.35222	5.05178	1.85072	4.51685	3.21759
AT1G04295	1.98591	7.65331	9.17381	4.12315	8.47067	5.13155	4.51685	3.90331
AT1G04297	5.24848	6.61557	5.56981	6.04729	3.11271	4.66887	4.60289	5.53848
AT1G04300	50.0734	72.2092	48.6949	43.2931	28.6778	48.9601	53.8151	40.299
AT1G04303	3.35714	4.49686	2.58013	3.11527	4.13328	2.18722	2.40899	4.16704
AT1G04307	3.82997	3.89151	4.17736	5.17685	4.74561	5.38392	5.37721	2.79561
AT1G04310	23.5472	36.5802	46.5653	28.1749	25.5141	23.765	23.9178	18.9363
AT1G04313	1.89135	4.15095	4.09545	3.48177	3.11271	3.28083	2.66709	2.95385
AT1G04317	9.69314	10.7665	7.00322	8.2005	10.0015	9.1695	11.4857	3.53408
AT1G04320	0.803822	1.21069	1.18768	1.51182	1.78598	1.59835	1.29053	1.58242
AT1G04323	3.07344	4.66982	2.2525	2.51971	3.52094	3.40701	5.46324	1.21319
AT1G04327	3.21529	3.11321	3.76782	3.2069	3.72505	2.56578	2.36597	2.0044
AT1G04330	3.26257	5.75079	6.67559	6.68867	4.28636	4.753	6.02247	4.90551
AT1G04333	3.54627	4.5401	5.03741	4.39803	4.03122	2.48165	1.97881	2.58462
AT1G04337	2.83702	3.41588	6.307	4.44384	2.44935	2.6499	4.47384	3.63957
AT1G04340	10.0241	20.2791	19.1258	13.698	13.5735	10.852	15.0562	12.1319
AT1G04343	4.77565	6.26966	2.66204	3.29852	1.37776	3.57526	6.3236	3.58682
AT1G04347	3.40442	8.99372	7.94518	2.74877	4.33739	4.16413	3.05425	3.69232
AT1G04350	12.2937	27.1974	31.0435	20.8906	18.4722	17.4136	15.9165	14.0836
AT1G04353	14.2324	22.4411	13.9245	15.8054	14.8492	13.1233	22.2401	12.1319
AT1G04357	3.02615	6.44262	15.317	4.9936	4.69459	4.16413	3.74254	3.69232
AT1G04360	11.3481	18.0739	17.3647	14.9808	11.4303	12.6606	14.4969	10.6022
AT1G04363	2.17505	5.49136	13.9245	3.9399	3.98019	3.61732	3.14029	2.84836
AT1G04367	4.44466	7.26416	7.45372	6.82611	4.94973	5.42599	6.53868	6.64617
AT1G04370	5.72132	5.62107	6.34795	7.19261	5.86823	4.79506	8.5175	5.011
AT1G04373	0.756538	1.29717	1.63818	2.33645	1.53084	1.89279	2.10787	2.84836
AT1G04377	1.89135	3.50236	2.17059	3.16108	2.70449	3.15464	2.32295	1.95165
AT1G04380	11.0644	18.5928	11.7949	16.5384	8.62375	15.605	14.583	14.2418
AT1G04383	1.18209	3.93475	2.21154	1.87833	2.39832	1.72454	2.15088	0.527474
AT1G04387	2.64788	2.89702	7.7404	3.89409	2.9086	2.60784	2.40899	2.53188
AT1G04390	30.6398	50.3735	32.395	34.8177	27.4021	33.944	35.4035	26.7957
AT1G04393	1.98591	4.3239	3.604	3.66503	2.70449	2.94433	4.60289	3.48133
AT1G04397	2.55332	4.06447	1.72009	2.61133	1.53084	3.78557	3.01124	2.05715
AT1G04400	30.9708	35.1533	25.1461	21.4404	24.1363	35.7526	33.2096	20.255
AT1G04403	3.49899	2.7673	4.42309	3.25271	2.55141	2.86021	4.64591	2.21539
AT1G04407	3.68812	2.81054	3.44018	3.5734	2.19421	1.72454	1.11846	2.63737
AT1G04410	18.8662	24.6463	22.3202	14.7059	13.2673	55.2273	37.4684	17.9341
AT1G04413	3.07344	4.84277	4.0545	4.85616	2.9086	3.36495	3.57047	3.16484
AT1G04417	3.78269	3.41588	4.70977	2.79458	2.39832	2.48165	3.44141	3.27034
AT1G04420	20.332	23.0896	27.2757	20.7532	8.98095	16.8248	20.0462	13.3978
AT1G04423	2.93158	3.7618	1.88391	2.01576	1.47982	2.01897	2.45201	1.1077
AT1G04425	10.7807	12.4961	15.8904	16.9507	12.5529	15.5208	16.3467	11.6044
AT1G04427	2.22233	5.27516	8.88713	3.98572	3.31683	3.32289	1.59165	4.1143
AT1G04430	27.1408	35.7154	26.1699	29.8241	22.2483	44.7539	31.79	23.8418
AT1G04433	3.73541	0	4.79168	5.17685	4.79664	6.09898	5.29117	3.90331
AT1G04437	4.06639	1.72956	2.12963	3.06946	3.01066	2.60784	2.75313	1.58242
AT1G04440	27.1408	38.0504	26.0061	25.0138	20.7684	30.8314	32.6504	22.1539
AT1G04443	1.70221	2.63758	2.53918	1.4202	1.47982	2.86021	2.62408	2.95385
AT1G04445	5.39033	5.23192	7.33086	8.24631	6.27646	5.84661	6.66774	3.95606
AT1G04447	2.97887	1.90252	2.703	2.51971	1.88804	2.06103	1.29053	2.58462
AT1G04450	8.60562	10.7233	11.4263	11.5448	11.0221	10.3893	11.1846	10.3912
AT1G04453	2.45875	2.59434	4.70977	3.98572	8.1645	2.69196	2.83917	2.84836
AT1G04455	4.96478	2.72406	3.07159	5.03941	2.9086	4.12207	4.55987	2.26814
AT1G04457	4.01911	2.16195	2.45727	4.26059	1.2757	3.44908	3.31236	1.21319
AT1G04463	13.5231	14.9175	15.0713	7.69655	7.90936	12.198	13.6796	5.96046
AT1G04467	5.91045	9.42611	10.4844	4.81035	3.31683	12.0297	5.89342	2.74286
AT1G04470	40.2384	37.6612	34.238	36.6503	27.6062	29.6536	36.479	24.3166
AT1G04473	4.11368	7.17768	8.60045	3.9399	4.64356	5.04743	6.19454	2.79561
AT1G04477	1.13481	5.92375	7.33086	2.24483	0.459253	3.23877	1.76372	2.05715
AT1G04480	9.97685	13.5771	19.6991	12.2778	13.6245	18.9279	12.9913	10.1275
AT1G04483	1.51308	4.49686	1.59723	3.5734	1.73496	2.01897	3.14029	2.21539
AT1G04487	2.55332	5.23192	7.53563	3.61921	4.8987	10.0107	4.60289	4.06155
AT1G04490	20.4738	25.3813	15.3989	19.4246	19.4927	21.4516	23.9178	17.0374
AT1G04493	1.98591	6.0967	3.64495	2.70296	5.20487	2.9864	3.14029	2.53188
AT1G04497	3.92454	3.97799	1.72009	3.71084	1.88804	2.01897	3.18331	3.27034
AT1G04500	15.509	21.4033	21.5011	20.8906	20.7684	19.2223	20.3043	14.3473
AT1G04503	6.19416	6.39938	7.04418	7.10099	4.23533	22.1246	6.02247	4.06155
AT1G04507	1.32394	4.3239	1.72009	4.67291	2.60243	3.57526	3.39839	1.52967
AT1G04510	31.6327	53.7029	42.1422	31.7025	26.0243	33.1448	38.5868	28.4836
AT1G04513	10.5915	17.1227	27.8491	14.1103	13.7776	10.0528	8.99069	6.06595
AT1G04517	1.41851	1.85928	2.29345	2.24483	1.2757	1.64041	1.54864	2.0044
AT1G04520	15.0362	19.6305	25.3918	17.4547	19.5438	14.4272	14.669	13.3451
AT1G04523	3.68812	2.37815	2.45727	3.02365	1.2757	1.72454	0.989406	2.26814
AT1G04527	1.98591	2.46463	1.43341	0.274877	0.612337	1.34598	0.817335	1.37143
AT1G04530	17.7314	17.3389	28.8729	14.8892	12.1447	15.0161	12.0019	13.8198
AT1G04533	5.05935	6.26966	5.93841	6.45961	5.2559	5.21568	6.02247	3.48133
AT1G04537	3.97182	6.65881	9.9929	6.4138	4.69459	5.51011	5.97945	2.58462
AT1G04540	17.7314	23.5653	29.2006	20.066	15.3595	18.8437	17.6803	14.9275
AT1G04543	5.91045	7.95598	11.5901	7.5133	4.43945	6.09898	6.96886	4.21979
AT1G04547	1.13481	2.37815	5.11931	2.79458	1.68393	1.38804	1.37656	1.84616
AT1G04550	13.7123	20.4521	15.1532	17.2714	17.8088	14.5114	14.3679	11.2352
AT1G04555	9.92956	12.9285	19.5763	11.9113	15.7677	13.586	8.81862	8.59783
AT1G04557	2.55332	4.28066	2.41632	3.11527	3.67402	2.86021	4.3878	2.05715
AT1G04560	11.6318	9.38287	10.9758	8.70444	13.0122	8.41238	10.9265	8.07035
AT1G04563	1.51308	3.37264	2.21154	1.87833	0.765422	2.52371	3.57047	1.74066
AT1G04567	3.54627	7.39388	8.96904	4.6271	3.623	3.65939	2.71011	2.47913
AT1G04570	19.0553	26.9379	18.9619	22.4025	14.492	16.4462	19.0568	15.8242
AT1G04573	1.51308	3.15645	2.82586	2.42808	2.39832	1.7666	2.62408	2.69012
AT1G04577	2.45875	1.7728	3.07159	0.916256	2.14318	1.89279	2.36597	1.42418
AT1G04580	38.016	64.1667	39.9716	39.6281	31.5354	42.3563	43.964	33.0726
AT1G04583	4.06639	7.95598	4.79168	5.7266	5.15384	5.08949	6.96886	4.53628
AT1G04587	2.93158	5.18868	2.86682	3.2069	0.81645	4.58475	3.01124	2.1099
AT1G04590	25.344	36.1046	29.3234	20.57	22.9627	21.9984	19.8311	20.1495
AT1G04593	4.01911	6.96148	5.73363	4.12315	3.67402	5.76248	3.57047	4.16704
AT1G04597	2.36418	1.25393	2.37536	3.29852	2.09215	2.22928	1.89278	2.05715
AT1G04600	69.5542	94.78	70.278	73.9877	57.9679	68.4347	82.766	62.9804
AT1G04603	3.21529	4.3239	4.83263	3.84828	5.56206	4.16413	2.49502	4.74727
AT1G04607	3.12072	2.33491	4.01354	4.26059	1.93907	3.19671	4.55987	2.84836
AT1G04610	12.9557	19.9332	21.5421	23.3187	11.9406	17.0351	14.9701	12.8704
AT1G04613	3.59356	5.44812	6.34795	7.10099	5.46001	6.1831	9.59294	7.0154
AT1G04620	35.51	50.4167	28.0538	35.5049	33.1683	33.0186	35.7047	26.3737
AT1G04623	1.08752	2.37815	1.59723	1.74089	2.80655	2.18722	2.06485	1.52967
AT1G04625	8.70019	13.7068	11.6311	10.4453	10.4097	13.2495	12.7762	10.6022
AT1G04630	12.4829	14.658	29.5282	11.3616	8.26655	12.6606	11.1846	11.1297
AT1G04635	12.5774	8.864	13.6379	6.73448	7.50113	6.81403	5.07608	3.58682
AT1G04640	11.6318	17.728	16.9961	9.66651	10.92	10.179	11.0986	6.96266
AT1G04643	9.92956	11.8907	10.5253	6.68867	6.12337	9.84249	11.1416	6.1187
AT1G04645	4.30281	4.92925	5.07836	3.84828	2.9086	3.32289	3.6565	4.0088
AT1G04647	7.84908	11.6745	30.7978	10.8576	10.1036	16.3621	6.36661	6.1187
AT1G04650	33.8078	48.6439	32.0674	30.3739	21.9931	32.4718	31.618	25.9517
AT1G04653	2.74245	1.989	2.00677	2.93202	3.36786	2.1031	2.79615	1.79341
AT1G04657	1.41851	3.58884	4.34118	1.60345	3.82711	3.15464	1.67769	2.42638
AT1G04660	8.0855	9.03696	12.4502	12.736	7.50113	7.99176	11.3997	9.2308
AT1G04667	2.50603	3.80504	3.76782	4.58128	3.06169	4.16413	3.74254	2.05715
AT1G04670	7.09254	5.83727	6.34795	6.73448	5.71515	6.30929	6.66774	4.85276
AT1G04673	2.08048	2.94025	2.33441	1.60345	3.41888	2.52371	3.31236	1.31869
AT1G04677	5.4849	2.89702	3.03063	3.06946	3.87814	2.9864	3.26934	2.95385
AT1G04680	22.507	38.9584	36.3267	35.001	37.1995	34.1122	31.0587	26.7429
AT1G04683	3.07344	2.20519	1.39245	2.88621	1.68393	2.86021	2.66709	0.896706
AT1G04687	3.4517	5.05897	2.703	2.33645	3.87814	3.82763	3.57047	2.58462
AT1G04690	15.0835	23.6518	26.2928	19.9286	14.3899	22.5031	19.0138	11.7099
AT1G04693	4.20824	5.66431	4.09545	2.84039	4.33739	3.95382	4.17271	3.16484
AT1G04697	3.30985	6.48586	10.8529	5.08522	3.72505	6.05691	4.04366	3.85056
AT1G04700	39.2927	50.46	36.2038	41.598	25.5651	31.925	32.0912	28.1144
AT1G04703	2.6006	4.06447	2.49823	3.9399	3.06169	3.49114	3.52745	3.1121
AT1G04707	8.98389	11.8475	6.06127	9.02513	8.72581	8.87506	11.7438	9.65277
AT1G04710	30.2142	38.1368	24.6137	26.2966	22.9116	18.4652	25.5525	21.6264
AT1G04713	2.78973	3.80504	4.91454	2.97783	3.77608	3.78557	2.32295	1.84616
AT1G04717	3.168	2.07547	1.31054	4.16897	1.88804	1.55629	2.40899	2.37363
AT1G04720	1.32394	2.33491	1.06482	2.10739	4.64356	2.06103	1.93579	1.95165
AT1G04723	6.71427	7.0912	10.1567	7.00936	3.77608	7.10846	5.37721	4.95826
AT1G04730	44.683	69.0095	46.9339	46.9581	41.741	41.5151	53.3849	34.1276
AT1G04733	2.69517	4.62658	5.32409	2.88621	1.78598	12.1559	2.1939	4.0088
AT1G04737	3.97182	6.78853	7.6585	3.2069	3.31683	4.71093	2.71011	3.58682
AT1G04743	10.0241	12.5826	11.5901	11.9571	7.85833	11.1464	12.6042	8.28134
AT1G04747	1.60764	2.16195	2.04773	1.96995	4.8987	2.56578	1.50562	1.63517
AT1G04750	20.9939	29.5323	34.5656	17.1798	15.4105	18.8858	14.669	14.611
AT1G04753	3.92454	3.50236	3.52209	2.06158	3.57197	1.97691	2.02183	2.69012
AT1G04760	16.1237	19.5873	20.1906	15.8512	11.4303	11.3567	18.0244	11.2352
AT1G04763	1.84406	6.44262	4.87359	2.84039	3.623	1.68248	2.66709	3.58682
AT1G04767	9.40944	11.934	18.1838	7.05517	10.7159	10.7258	10.3242	8.1231
AT1G04770	11.9155	16.4308	20.8049	12.3236	12.4509	14.932	15.0132	13.3978
AT1G04773	4.82293	12.3231	6.67559	8.24631	7.4501	7.65527	5.67833	5.1165
AT1G04778	8.84204	11.8043	8.10899	6.00148	7.34805	8.37032	9.03371	6.43518
AT1G04780	31.349	29.5755	33.1322	27.3044	21.3808	30.2005	26.4128	19.4638
AT1G04783	6.80884	12.4096	7.90422	9.34582	5.20487	4.83712	7.70016	4.32529
AT1G04787	3.68812	4.45362	1.72009	3.25271	3.52094	2.48165	3.52745	3.79781
AT1G04790	26.3843	42.0716	29.8149	23.3645	23.3709	29.2751	31.1878	24.3166
AT1G04793	1.41851	2.29167	1.26959	3.11527	3.98019	3.23877	3.05425	2.42638
AT1G04797	2.08048	7.43711	3.68591	4.07734	3.52094	4.16413	4.60289	3.69232
AT1G04800	11.1117	9.03696	10.1977	7.92562	7.96039	13.2074	9.67897	7.64837
AT1G04803	3.21529	6.70205	5.97936	4.76453	2.85757	2.69196	3.78555	3.58682
AT1G04807	1.79678	6.87501	7.90422	4.12315	5.15384	5.2998	4.86099	4.69452
AT1G04810	43.0281	73.8955	40.9136	40.7276	30.1576	44.8801	43.835	36.6067
AT1G04813	2.22233	2.46463	2.33441	3.84828	1.07159	2.01897	3.95762	2.21539
AT1G04817	2.64788	3.28617	2.41632	4.30641	5.40898	2.56578	4.51685	2.47913
AT1G04820	15.5563	29.3161	21.0097	19.837	14.0327	27.887	22.5413	18.2506
AT1G04823	6.85613	9.33963	12.7369	6.00148	5.2559	5.46805	3.48443	5.16925
AT1G04827	12.3883	11.3286	12.4502	8.65862	10.2056	7.69733	6.15152	8.65057
