ID	ATX1-TAG-rep2	ATX2-TAG-rep2	ATX3-TAG-rep2	ATX4-TAG-rep2	ATX5-TAG-rep2	ATXR3-TAG-rep2	ATXR7-TAG-rep2	WT-rep2	
AT5G05100	2.74245	5.75079	12.3683	6.18473	3.98019	6.5196	2.23692	2.90111	
AT5G05110	5.2012	8.90724	11.3034	4.9936	3.21477	2.69196	2.83917	2.42638	
AT5G05115	2.41146	1.85928	1.43341	3.06946	1.22467	4.92124	2.15088	3.58682	
AT5G05120	3.82997	4.41038	2.98968	2.61133	3.623	4.45856	6.49567	3.53408	
AT5G05130	3.82997	6.70205	16.0542	3.48177	4.69459	4.54269	4.73194	3.0066	
AT5G05140	2.74245	4.62658	6.88036	2.88621	4.13328	4.753	2.62408	3.1121	
AT5G05145	2.36418	2.33491	2.49823	3.06946	3.36786	2.6499	2.1939	2.37363	
AT5G05150	6.24144	6.05347	3.1535	5.31429	1.93907	4.71093	3.95762	3.37583	
AT5G05160	3.07344	3.45912	3.80877	4.30641	4.08225	4.45856	5.29117	3.05935	
AT5G05170	3.07344	4.45362	5.93841	4.26059	5.51104	6.43547	2.32295	2.58462	
AT5G05180	3.12072	9.42611	6.92131	6.36798	4.08225	3.78557	3.52745	4.90551	
AT5G05190	2.3169	4.19419	3.80877	4.35222	2.75552	2.9864	2.10787	3.32309	
AT5G05200	2.41146	5.92375	10.5253	6.13892	6.27646	3.65939	2.10787	2.79561	
AT5G05210	3.68812	5.70755	9.33763	4.71872	3.82711	4.08001	2.36597	2.53188	
AT5G05220	4.49194	6.87501	4.91454	5.08522	3.77608	4.50062	5.97945	3.53408	
AT5G05230	4.49194	6.0967	13.9655	3.39015	4.43945	3.99588	4.04366	2.74286	
AT5G05240	2.69517	5.75079	10.1158	4.39803	5.46001	2.94433	3.31236	3.42858	
AT5G05250	1.84406	4.10771	5.16027	3.48177	4.08225	1.38804	2.36597	2.53188	
AT5G05260	3.40442	2.42139	3.97259	3.16108	1.73496	3.11258	4.55987	2.95385	
AT5G05270	3.12072	3.5456	4.21832	4.30641	4.74561	2.48165	3.01124	2.90111	
AT5G05280	2.93158	4.19419	3.03063	4.53547	4.13328	3.36495	5.63531	3.58682	
AT5G05290	6.09959	4.62658	3.23541	5.90985	4.64356	3.44908	6.28058	5.74947	
AT5G05300	3.97182	4.3239	5.89745	3.29852	3.21477	3.15464	4.30177	2.90111	
AT5G05305	4.96478	7.82627	4.87359	3.48177	4.8987	3.28083	4.08668	3.79781	
AT5G05310	3.168	9.20991	18.5524	4.21478	4.59253	4.58475	2.15088	3.95606	
AT5G05320	2.55332	5.10221	5.56981	3.98572	3.87814	2.48165	3.22632	1.79341	
AT5G05330	3.4517	4.41038	11.0168	4.90197	5.00076	3.19671	1.93579	3.0066	
AT5G05340	3.68812	3.45912	5.52886	4.35222	5.05178	3.19671	4.51685	3.37583	
AT5G05345	2.83702	1.64308	1.55627	2.10739	1.9901	2.86021	4.08668	2.42638	
AT5G05350	1.60764	6.61557	5.03741	4.81035	2.39832	5.21568	3.05425	4.37803	
AT5G05355	4.30281	4.5401	2.86682	6.55123	6.02132	3.28083	3.57047	4.06155	
AT5G05360	1.32394	5.57784	11.9997	5.40591	2.85757	3.91176	2.9252	2.53188	
AT5G05365	1.27666	6.39938	4.79168	7.74237	2.09215	4.92124	3.87159	2.16264	
AT5G05370	2.93158	7.00472	17.6514	3.52759	3.92916	6.22516	3.6565	1.42418	
AT5G05380	3.12072	6.87501	14.8255	6.27636	5.76618	3.70145	3.22632	2.21539	
AT5G05390	2.12776	3.67532	3.68591	4.53547	2.70449	3.65939	2.75313	2.69012	
AT5G05400	4.01911	5.57784	3.27636	4.81035	4.13328	5.80454	4.21573	6.06595	
AT5G05410	4.01911	5.70755	4.62786	3.02365	2.85757	5.51011	3.26934	1.31869	
AT5G05420	3.92454	7.65331	3.03063	5.45173	4.69459	3.70145	3.39839	2.84836	
AT5G05430	1.51308	8.77752	8.31377	3.06946	3.46991	5.04743	3.91461	3.69232	
AT5G05435	2.08048	9.81526	7.33086	3.39015	4.69459	5.21568	5.93644	2.53188	
AT5G05440	2.50603	4.5401	4.54595	2.38227	3.82711	9.25362	1.11846	2.26814	
AT5G05450	4.25553	3.02673	8.55949	2.47389	1.73496	2.77609	2.88218	3.53408	
AT5G05460	3.26257	6.05347	12.1225	6.04729	6.58263	3.49114	3.52745	3.79781	
AT5G05470	4.49194	5.75079	10.5253	4.76453	4.59253	3.74351	3.82857	3.0066	
AT5G05480	2.45875	7.0912	20.8868	6.87192	4.5415	4.50062	4.30177	2.63737	
AT5G05490	2.36418	7.39388	18.4705	6.82611	5.71515	4.03794	4.25875	2.84836	
AT5G05500	5.53218	3.84827	4.70977	5.17685	2.24524	5.34186	3.82857	2.58462	
AT5G05510	3.78269	9.51259	15.7265	7.37586	6.02132	3.40701	3.57047	3.95606	
AT5G05520	3.64084	8.25866	18.9619	6.87192	6.99085	3.32289	2.40899	4.0088	
AT5G05530	6.0523	5.14545	5.65172	4.81035	6.8888	4.37444	5.89342	1.0022	
AT5G05540	5.10663	6.48586	9.66527	3.2069	4.69459	3.11258	3.61348	3.1121	
AT5G05545	3.26257	4.79953	1.84295	4.71872	5.2559	4.03794	4.3878	5.06375	
AT5G05550	3.64084	6.57233	10.4434	2.56552	6.78674	3.91176	2.15088	3.16484	
AT5G05560	3.35714	5.05897	9.21477	4.6271	5.2559	3.74351	1.84976	2.58462	
AT5G05565	2.41146	3.71856	2.58013	3.34434	3.87814	3.57526	5.03307	2.05715	
AT5G05570	4.16096	7.48035	15.7675	4.81035	7.65422	2.77609	2.75313	3.32309	
AT5G05580	6.76156	6.39938	5.89745	3.16108	4.94973	3.28083	4.77496	2.69012	
AT5G05590	3.64084	3.89151	7.61754	3.29852	2.70449	1.30392	2.88218	1.31869	
AT5G05600	4.87021	3.71856	5.32409	6.04729	3.21477	6.5196	3.48443	2.69012	
AT5G05610	3.54627	9.33963	14.2931	4.39803	5.86823	6.56166	3.78555	3.58682	
AT5G05620	3.54627	11.5881	15.9313	5.03941	9.49123	4.12207	3.26934	3.42858	
AT5G05630	3.07344	6.01023	9.33763	5.03941	3.623	4.29031	2.79615	4.37803	
AT5G05640	5.01206	4.84277	3.52209	4.03153	4.28636	4.37444	6.15152	5.16925	
AT5G05653	4.72836	4.75629	3.89068	5.77242	3.06169	3.78557	6.10851	3.42858	
AT5G05657	2.6006	3.45912	4.30022	3.75665	2.39832	3.44908	4.3878	2.63737	
AT5G05660	3.12072	6.44262	10.4024	5.03941	5.61309	3.23877	3.14029	3.63957	
AT5G05670	4.35009	8.47485	15.4399	4.94778	3.92916	3.78557	3.74254	2.79561	
AT5G05680	5.43762	8.64781	18.4295	4.6271	5.66412	3.82763	3.87159	2.47913	
AT5G05690	1.89135	2.72406	4.01354	3.75665	3.98019	11.567	2.96822	2.32089	
AT5G05700	4.68108	6.57233	19.6582	4.07734	2.80655	5.46805	3.01124	3.21759	
AT5G05710	5.67404	7.35064	18.5114	4.58128	3.2658	7.36083	4.30177	3.37583	
AT5G05720	2.36418	5.5346	5.8565	3.02365	3.46991	3.91176	4.47384	1.95165	
AT5G05725	3.64084	3.02673	1.76104	2.84039	5.51104	2.69196	2.40899	3.85056	
AT5G05730	3.12072	8.04246	14.9074	4.94778	3.87814	7.69733	3.61348	3.1121	
AT5G05740	2.26961	7.95598	13.3921	4.12315	4.38842	6.22516	3.87159	2.84836	
AT5G05750	4.16096	4.3239	19.9039	6.23054	3.98019	5.42599	3.39839	3.90331	
AT5G05760	1.18209	5.36164	9.74718	2.01576	5.76618	3.40701	4.08668	2.84836	
AT5G05775	4.20824	7.69655	7.82231	5.7266	4.13328	4.20619	3.09727	3.74507	
AT5G05780	2.36418	4.15095	11.8359	5.03941	3.72505	6.14104	2.02183	2.53188	
AT5G05790	2.12776	2.5511	3.23541	4.21478	3.06169	4.12207	3.05425	2.53188	
AT5G05800	4.35009	8.47485	22.1154	5.95567	4.8987	3.74351	3.61348	2.79561	
AT5G05810	3.35714	4.19419	5.65172	4.76453	4.38842	2.90227	3.18331	2.0044	
AT5G05820	4.96478	6.48586	7.41277	3.25271	2.09215	2.43959	3.22632	2.05715	
AT5G05830	4.25553	6.74529	8.60045	5.13104	3.06169	2.86021	3.82857	1.84616	
AT5G05840	4.53923	5.10221	5.69268	5.49754	7.70525	2.81815	3.69952	4.64177	
AT5G05850	5.7686	3.93475	9.78813	2.51971	4.84767	2.60784	2.53804	3.42858	
AT5G05860	3.59356	4.5401	6.47081	5.22266	4.49047	3.44908	4.68892	2.32089	
AT5G05870	4.87021	7.22092	7.61754	6.4138	4.33739	5.88867	3.87159	3.0066	
AT5G05880	5.15392	4.02123	3.48113	3.98572	1.73496	3.78557	3.87159	2.74286	
AT5G05890	2.08048	7.78303	5.28313	3.16108	1.17365	7.02434	3.14029	4.27254	
AT5G05895	2.12776	2.37815	1.39245	1.7867	3.06169	3.78557	3.26934	3.42858	
AT5G05900	2.78973	4.49686	4.505	5.26847	3.57197	3.82763	4.21573	3.63957	
AT5G05920	2.12776	6.05347	12.2044	4.71872	6.12337	3.91176	5.63531	2.21539	
AT5G05930	4.01911	4.58334	6.63463	2.65714	1.73496	4.96331	2.83917	3.32309	
AT5G05940	2.6006	6.35614	4.58691	3.34434	4.08225	2.52371	2.88218	2.21539	
AT5G05950	7.65995	5.01573	12.9826	4.39803	4.13328	3.70145	2.75313	4.37803	
AT5G05960	4.68108	7.00472	3.80877	3.61921	4.69459	3.61732	4.90401	3.1121	
AT5G05965	3.68812	3.15645	4.46404	2.79458	3.72505	4.92124	3.91461	3.21759	
AT5G05970	2.93158	8.21542	20.2315	4.26059	3.52094	4.33238	2.06485	3.42858	
AT5G05980	1.84406	8.25866	15.8904	5.45173	4.18431	3.61732	2.75313	2.42638	
AT5G05987	3.40442	6.01023	15.8494	3.84828	4.49047	4.08001	2.62408	1.95165	
AT5G05990	5.29577	7.65331	12.4502	7.19261	3.16374	5.17361	3.09727	3.1121	
AT5G05995	3.49899	4.36714	2.33441	4.21478	3.16374	2.60784	3.44141	3.27034	
AT5G06000	6.76156	8.12894	16.3409	6.36798	2.19421	3.11258	2.9252	3.53408	
AT5G06040	1.93863	1.38365	2.21154	3.89409	2.55141	2.14516	3.48443	1.95165	
AT5G06050	2.36418	4.02123	9.37858	4.26059	3.21477	3.02846	1.37656	4.06155	
AT5G06060	4.96478	8.43161	12.1225	4.6271	4.49047	4.753	3.78555	5.011	
AT5G06070	3.12072	4.19419	5.406	5.45173	3.98019	5.38392	6.3236	3.16484	
AT5G06080	4.11368	3.58884	3.68591	3.2069	3.46991	4.79506	4.60289	1.95165	
AT5G06090	2.50603	2.89702	6.06127	5.22266	2.29627	3.78557	5.54928	4.27254	
AT5G06100	1.27666	3.06997	5.73363	4.67291	3.2658	2.18722	2.58106	2.90111	
AT5G06110	4.96478	8.21542	10.0748	3.39015	4.33739	9.75836	3.22632	3.95606	
AT5G06120	3.87726	8.25866	11.7539	3.89409	3.72505	5.17361	2.75313	3.16484	
AT5G06130	3.97182	6.96148	9.21477	4.76453	7.96039	4.753	3.39839	3.37583	
AT5G06140	2.55332	5.96699	13.9655	3.66503	5.91926	2.1031	4.08668	3.05935	
AT5G06145	3.21529	3.15645	4.66882	2.79458	2.04112	2.35547	2.88218	4.43078	
AT5G06150	3.68812	6.35614	7.2899	4.26059	4.79664	4.62681	4.00064	3.63957	
AT5G06155	7.32896	4.19419	5.32409	3.66503	3.21477	5.2998	7.44205	4.0088	
AT5G06160	3.21529	7.61007	10.1158	4.35222	3.72505	5.93073	3.48443	5.32749	
AT5G06165	5.81589	3.24293	9.13286	4.26059	3.31683	5.55217	2.88218	2.63737	
AT5G06170	3.26257	3.84827	3.44018	6.04729	6.78674	4.54269	7.48507	3.85056	
AT5G06180	6.47786	7.69655	16.7504	4.81035	6.1744	3.02846	2.79615	2.37363	
AT5G06190	4.87021	7.73979	6.51177	6.7803	3.31683	5.13155	3.35538	5.96046	
AT5G06200	4.25553	7.3074	4.42309	7.65074	1.32673	3.61732	3.14029	2.90111	
AT5G06210	8.41649	9.16668	12.4911	3.5734	7.55216	5.6363	3.18331	3.85056	
AT5G06220	4.82293	3.63208	10.7301	3.75665	3.01066	3.99588	3.22632	3.48133	
AT5G06230	3.35714	2.46463	4.87359	4.6271	2.75552	3.49114	3.44141	4.32529	
AT5G06235	5.43762	5.88051	5.73363	3.80246	3.16374	3.07052	3.6565	3.27034	
AT5G06240	4.82293	7.99922	12.614	5.77242	2.75552	4.50062	3.78555	3.37583	
AT5G06250	4.77565	6.70205	5.07836	6.82611	6.02132	4.96331	4.21573	3.53408	
AT5G06260	5.24848	6.13994	9.50145	4.67291	4.33739	4.87918	2.45201	1.84616	
AT5G06265	3.59356	5.27516	8.6414	3.84828	3.98019	5.00537	2.02183	2.0044	
AT5G06270	3.30985	3.15645	3.03063	2.65714	1.88804	1.85072	4.04366	2.53188	
AT5G06278	2.36418	5.88051	3.68591	3.06946	3.82711	3.19671	5.46324	3.1121	
AT5G06280	4.68108	4.15095	10.8529	4.6271	1.22467	5.38392	2.40899	3.27034	
AT5G06290	4.72836	4.45362	5.56981	3.39015	1.17365	4.753	1.76372	3.79781	
AT5G06300	1.70221	4.5401	2.49823	2.51971	2.24524	2.01897	2.75313	3.58682	
AT5G06310	4.20824	5.75079	14.5798	5.63498	3.21477	4.29031	4.04366	3.21759	
AT5G06320	4.96478	4.10771	6.8394	3.9399	8.1645	44.4594	2.9252	3.32309	
AT5G06330	4.20824	3.19969	1.47436	3.52759	1.42879	2.22928	3.87159	2.05715	
AT5G06335	4.58651	2.68082	4.13641	4.16897	4.59253	3.8697	5.42022	3.37583	
AT5G06340	3.78269	5.79403	8.55949	4.67291	2.44935	2.90227	3.6565	2.90111	
AT5G06345	4.68108	2.33491	2.94873	1.60345	2.14318	1.72454	2.71011	1.74066	
AT5G06350	3.4517	4.71305	8.55949	3.61921	1.93907	4.03794	3.14029	2.37363	
AT5G06360	3.02615	6.96148	7.94518	4.53547	3.2658	5.38392	2.15088	3.16484	
AT5G06370	5.24848	7.8695	7.69945	4.44384	3.52094	5.51011	1.84976	2.58462	
AT5G06380	2.74245	4.23743	5.65172	3.2069	3.52094	3.40701	2.83917	2.90111	
AT5G06390	2.64788	4.19419	6.34795	4.58128	7.19496	3.15464	3.39839	4.27254	
AT5G06395	3.87726	5.36164	3.84972	5.08522	1.02056	5.80454	5.5923	4.53628	
AT5G06400	3.21529	6.52909	3.39923	5.31429	2.9086	4.58475	4.30177	2.05715	
AT5G06410	7.5181	9.12344	19.0029	4.81035	3.92916	5.21568	3.14029	3.1121	
AT5G06420	6.19416	6.83177	17.0371	3.48177	3.98019	3.02846	2.96822	3.85056	
AT5G06430	6.14687	7.35064	10.4434	4.21478	3.01066	3.99588	4.47384	2.37363	
AT5G06440	4.39738	7.99922	5.44695	5.3601	4.13328	6.05691	3.09727	2.47913	
AT5G06450	2.74245	6.0967	9.33763	6.04729	5.51104	2.69196	3.35538	3.79781	
AT5G06460	3.49899	5.88051	15.8904	6.23054	1.88804	3.95382	3.57047	3.90331	
AT5G06465	3.40442	2.11871	4.79168	2.88621	4.03122	3.36495	4.55987	3.53408	
AT5G06470	2.83702	6.3129	4.58691	3.66503	3.06169	4.20619	4.64591	3.0066	
AT5G06480	2.69517	5.92375	8.51854	3.39015	2.39832	2.06103	3.78555	1.74066	
AT5G06490	1.98591	1.68632	2.17059	2.51971	2.55141	2.9864	2.36597	2.26814	
AT5G06500	3.26257	4.02123	4.46404	4.9936	2.95963	3.78557	4.30177	4.69452	
AT5G06510	3.40442	5.27516	6.06127	5.08522	4.43945	4.58475	3.18331	3.42858	
AT5G06520	5.91045	5.40488	4.75072	5.68079	2.75552	3.19671	4.90401	2.90111	
AT5G06530	1.79678	3.41588	2.66204	5.08522	2.70449	2.43959	3.01124	1.47693	
AT5G06540	6.43057	10.68	9.25572	6.7803	4.64356	3.36495	4.21573	3.1121	
AT5G06550	4.25553	6.65881	9.82908	7.23843	2.65346	2.52371	3.22632	2.95385	
AT5G06560	2.22233	3.50236	4.01354	3.06946	2.24524	3.44908	1.50562	2.90111	
AT5G06570	4.68108	7.35064	8.84618	4.35222	4.64356	5.34186	4.86099	3.42858	
AT5G06580	7.13983	6.3129	13.1054	6.27636	4.28636	4.79506	3.35538	2.47913	
AT5G06590	5.72132	5.05897	11.2625	5.31429	3.72505	4.4165	3.95762	3.05935	
AT5G06595	4.58651	1.989	3.03063	2.56552	3.11271	2.73402	3.18331	2.58462	
AT5G06600	4.68108	5.27516	12.4502	3.61921	6.27646	5.84661	3.6565	4.74727	
AT5G06610	3.21529	4.41038	3.19445	4.6271	5.30692	2.39753	3.18331	4.53628	
AT5G06620	5.7686	6.01023	12.3683	7.00936	5.10281	4.37444	5.24815	4.06155	
AT5G06630	4.68108	1.03774	2.703	3.66503	1.73496	3.78557	3.31236	2.79561	
AT5G06640	3.21529	4.06447	2.58013	4.12315	1.2757	5.55217	4.25875	3.21759	
AT5G06645	4.16096	3.06997	1.76104	3.11527	2.34729	5.04743	4.86099	4.27254	
AT5G06650	3.59356	2.94025	4.0545	3.52759	3.67402	3.74351	4.3878	2.0044	
AT5G06660	4.58651	3.93475	11.672	5.31429	3.52094	6.56166	2.62408	4.1143	
AT5G06665	2.55332	3.50236	2.90777	3.43596	8.98095	3.61732	4.90401	3.27034	
AT5G06670	4.87021	7.78303	12.4502	6.91774	5.20487	4.12207	2.88218	1.37143	
AT5G06680	3.4517	7.17768	10.771	2.88621	2.95963	2.81815	1.4626	3.21759	
AT5G06690	1.41851	2.7673	3.64495	2.33645	5.40898	8.24413	2.10787	3.42858	
AT5G06695	3.97182	3.71856	7.16704	2.1532	4.23533	4.29031	2.36597	1.52967	
AT5G06700	3.12072	3.67532	6.06127	5.49754	4.79664	12.1138	4.00064	2.42638	
AT5G06710	3.02615	3.28617	4.30022	3.75665	1.68393	3.82763	2.45201	3.1121	
AT5G06720	2.17505	3.06997	3.604	3.39015	2.75552	4.12207	3.69952	2.32089	
AT5G06730	5.34305	4.23743	1.88391	4.12315	2.50038	3.36495	3.82857	3.1121	
AT5G06740	2.78973	4.75629	2.41632	6.64286	1.9901	4.66887	4.68892	3.16484	
AT5G06750	4.96478	4.5401	6.79845	4.90197	5.56206	2.86021	3.09727	3.69232	
AT5G06760	4.20824	5.40488	5.07836	6.91774	4.64356	4.16413	4.99005	2.90111	
AT5G06770	4.9175	4.79953	6.51177	4.03153	4.08225	3.07052	3.18331	3.37583	
AT5G06780	6.33601	4.10771	5.65172	3.98572	5.2559	4.753	2.40899	3.1121	
AT5G06790	2.22233	2.68082	2.33441	2.65714	3.67402	2.56578	3.26934	5.011	
AT5G06800	1.89135	4.58334	3.89068	3.02365	2.50038	3.49114	3.05425	3.63957	
AT5G06805	6.33601	4.88601	4.83263	5.31429	3.52094	4.16413	4.99005	4.27254	
AT5G06810	3.78269	7.52359	11.4673	5.68079	5.56206	3.82763	3.74254	1.21319	
AT5G06811	5.2012	7.69655	7.2899	4.39803	1.42879	2.69196	5.03307	2.95385	
AT5G06820	3.59356	5.36164	4.66882	4.58128	2.85757	3.61732	3.26934	3.27034	
AT5G06830	2.55332	4.28066	13.2283	3.66503	2.24524	2.69196	3.35538	3.42858	
AT5G06839	0.851105	3.71856	3.68591	3.34434	1.88804	2.27134	2.96822	2.47913	
AT5G06850	2.74245	5.05897	1.55627	3.43596	2.09215	2.69196	2.40899	2.32089	
AT5G06860	4.68108	6.52909	6.26604	4.44384	7.70525	7.9497	4.77496	5.011	
AT5G06865	2.6006	4.23743	5.65172	3.66503	5.15384	9.29568	1.89278	3.69232	
AT5G06870	5.67404	5.79403	6.307	5.08522	6.27646	9.00125	2.40899	3.05935	
AT5G06900	3.54627	3.45912	3.89068	3.9399	2.70449	4.79506	3.61348	3.27034	
AT5G06905	2.78973	4.06447	4.505	5.17685	4.49047	3.65939	4.51685	3.37583	
AT5G06910	2.45875	4.10771	11.1396	4.76453	3.01066	2.69196	2.10787	4.32529	
AT5G06920	3.68812	4.5401	4.70977	4.07734	1.42879	3.78557	5.20514	3.1121	
AT5G06930	2.97887	3.93475	3.48113	3.84828	3.623	3.23877	2.75313	3.21759	
AT5G06940	5.91045	8.04246	6.96227	5.63498	7.24599	5.38392	3.26934	3.53408	
AT5G06945	2.69517	3.63208	2.58013	2.93202	3.72505	3.28083	2.88218	1.79341	
AT5G06950	3.64084	7.04796	8.60045	6.04729	6.22543	4.12207	2.75313	2.79561	
AT5G06960	6.61971	6.57233	4.87359	3.9399	3.98019	3.99588	3.48443	4.06155	
AT5G06970	2.69517	4.45362	10.1158	3.06946	3.67402	3.70145	2.27994	2.69012	
AT5G06980	3.49899	4.10771	4.87359	4.07734	2.24524	3.91176	2.71011	4.43078	
AT5G06990	2.74245	6.26966	3.84972	2.19902	4.49047	4.66887	6.45265	4.27254	
AT5G07000	2.50603	3.15645	3.19445	3.2069	3.52094	3.11258	3.05425	2.47913	
AT5G07010	3.26257	2.72406	3.76782	4.35222	2.39832	2.94433	4.51685	1.84616	
AT5G07020	2.8843	2.7673	7.37181	2.74877	3.623	3.78557	4.73194	3.53408	
AT5G07030	1.27666	3.11321	1.96582	3.52759	3.01066	3.8697	3.09727	2.84836	
AT5G07035	3.40442	3.67532	4.13641	5.26847	2.09215	1.93485	2.75313	4.1143	
AT5G07040	4.25553	5.75079	5.03741	4.26059	3.57197	4.96331	4.51685	1.52967	
AT5G07050	3.12072	4.23743	3.35827	4.6271	3.31683	4.16413	4.51685	6.1187	
AT5G07060	3.07344	6.01023	7.57659	4.76453	1.53084	3.28083	4.43082	3.58682	
AT5G07070	3.35714	5.70755	10.6482	4.03153	4.33739	4.16413	4.68892	3.16484	
AT5G07080	3.35714	3.67532	3.07159	3.98572	2.65346	4.29031	4.08668	2.26814	
AT5G07090	1.74949	11.934	10.5253	2.19902	2.19421	5.76248	3.57047	2.90111	
AT5G07100	2.69517	5.18868	5.36504	5.08522	3.72505	6.43547	3.31236	4.0088	
AT5G07110	3.64084	5.66431	6.88036	5.03941	3.72505	6.14104	5.93644	4.06155	
AT5G07120	3.64084	10.2477	14.3341	3.98572	5.2559	5.59423	3.09727	2.53188	
AT5G07130	4.87021	6.70205	5.03741	4.67291	3.92916	4.24825	3.09727	4.90551	
AT5G07140	5.29577	7.95598	22.5659	5.17685	6.32749	6.22516	5.07608	3.21759	
AT5G07145	4.49194	6.96148	9.9929	5.08522	5.66412	5.17361	6.66774	2.0044	
AT5G07150	4.11368	5.88051	2.12963	5.17685	2.50038	3.28083	3.48443	2.42638	
AT5G07152	5.43762	10.1612	7.12609	2.56552	9.03198	4.33238	4.12969	4.85276	
AT5G07160	3.30985	3.50236	3.93163	3.84828	2.50038	2.94433	3.39839	4.06155	
AT5G07165	4.01911	3.5456	4.21832	5.03941	3.52094	5.88867	4.25875	3.21759	
AT5G07170	3.82997	3.32941	5.11931	3.29852	5.30692	3.5332	2.88218	2.26814	
AT5G07175	1.93863	5.40488	4.01354	4.16897	3.52094	2.60784	2.58106	2.47913	
AT5G07180	3.26257	6.74529	4.46404	6.45961	3.52094	4.12207	3.22632	3.63957	
AT5G07190	2.08048	4.62658	3.35827	3.25271	2.65346	3.49114	4.64591	2.58462	
AT5G07200	2.0332	3.28617	2.90777	4.39803	4.84767	4.08001	3.57047	2.90111	
AT5G07210	2.26961	2.37815	2.29345	1.7867	0.459253	1.34598	2.32295	0.791211	
AT5G07215	3.59356	1.989	4.42309	3.66503	1.32673	3.5332	7.39904	3.42858	
AT5G07220	3.30985	3.41588	4.34118	4.21478	6.8888	6.68784	2.49502	3.58682	
AT5G07225	4.35009	3.71856	3.1535	3.61921	2.80655	3.5332	3.09727	5.06375	
AT5G07230	1.70221	4.15095	3.68591	3.75665	4.49047	4.71093	5.33419	2.32089	
AT5G07240	2.69517	5.10221	9.29668	7.00936	3.01066	10.6837	4.34478	2.84836	
AT5G07250	5.10663	6.57233	18.5114	5.45173	5.40898	3.15464	2.83917	4.16704	
AT5G07260	2.93158	1.81604	3.84972	2.74877	2.50038	3.40701	2.58106	2.26814	
AT5G07270	4.49194	10.7233	10.0748	4.21478	4.84767	3.95382	4.34478	3.58682	
AT5G07280	2.64788	5.70755	6.96227	4.26059	4.64356	2.35547	2.83917	3.74507	
AT5G07285	2.41146	4.36714	2.49823	4.39803	4.64356	2.9864	3.95762	4.21979	
AT5G07290	3.07344	3.89151	4.0545	2.70296	1.53084	2.06103	1.97881	2.95385	
AT5G07300	2.50603	5.05897	11.7539	3.98572	5.91926	3.5332	3.6565	2.90111	
AT5G07310	1.56036	2.94025	2.62109	3.16108	1.12262	3.11258	3.39839	3.21759	
AT5G07320	2.45875	5.62107	13.474	5.22266	3.92916	3.74351	3.52745	2.69012	
AT5G07325	4.20824	6.91825	4.62786	4.85616	4.74561	4.50062	4.12969	3.48133	
AT5G07330	7.32896	3.15645	5.07836	4.9936	3.67402	3.99588	4.64591	1.05495	
AT5G07340	2.8843	5.75079	8.60045	3.2069	4.49047	4.37444	2.45201	2.79561	
AT5G07350	4.68108	6.78853	7.08513	2.70296	8.41964	5.00537	4.77496	3.63957	
AT5G07360	3.35714	3.63208	14.1703	3.52759	4.49047	4.50062	1.4626	1.37143	
AT5G07370	3.78269	6.44262	3.48113	2.70296	3.41888	3.95382	2.58106	2.47913	
AT5G07380	2.8843	8.60457	11.3034	5.13104	7.75627	4.24825	4.04366	3.21759	
AT5G07390	3.26257	3.97799	3.64495	3.06946	4.84767	2.6499	3.01124	3.05935	
AT5G07395	3.4517	3.80504	4.09545	3.84828	2.9086	2.60784	3.09727	2.16264	
AT5G07400	6.33601	4.62658	6.02031	2.84039	3.01066	2.22928	2.15088	2.84836	
AT5G07410	2.50603	3.19969	2.41632	1.92414	2.04112	2.52371	1.97881	2.53188	
AT5G07420	1.41851	3.41588	3.39923	2.65714	1.78598	3.07052	5.1191	2.16264	
AT5G07425	5.05935	3.7618	4.17736	4.44384	2.60243	3.78557	4.43082	4.21979	
AT5G07430	3.168	2.24843	3.68591	3.25271	1.53084	2.14516	3.22632	2.37363	
AT5G07440	1.60764	2.85378	4.13641	3.39015	3.16374	9.75836	2.45201	3.85056	
AT5G07450	3.40442	4.58334	4.62786	3.48177	4.79664	4.4165	5.20514	2.32089	
AT5G07455	2.55332	5.96699	5.406	7.74237	4.43945	3.61732	2.27994	3.63957	
AT5G07460	2.0332	3.93475	3.19445	3.43596	3.98019	3.78557	2.27994	2.63737	
AT5G07470	3.49899	4.10771	9.58336	5.17685	1.93907	4.96331	2.62408	3.05935	
AT5G07475	4.53923	4.45362	2.78491	2.33645	6.42954	3.8697	4.04366	2.32089	
AT5G07480	5.39033	2.03223	3.64495	2.65714	1.12262	3.91176	3.48443	4.06155	
AT5G07490	3.21529	2.72406	3.604	4.26059	2.55141	4.4165	4.04366	3.27034	
AT5G07500	5.4849	5.23192	5.406	2.61133	2.75552	2.86021	2.49502	4.43078	
AT5G07505	3.12072	2.16195	2.29345	2.1532	3.16374	3.5332	2.10787	2.1099	
AT5G07510	3.4517	3.84827	3.27636	5.49754	3.11271	3.44908	3.18331	2.74286	
AT5G07520	5.34305	3.32941	2.703	4.81035	2.75552	4.66887	4.30177	2.84836	
AT5G07525	4.01911	6.13994	2.45727	5.3601	3.21477	5.21568	4.68892	4.37803	
AT5G07530	3.54627	4.28066	4.09545	4.39803	1.02056	6.68784	4.34478	4.0088	
AT5G07540	5.91045	5.44812	3.68591	3.43596	0.918506	5.46805	4.12969	2.95385	
AT5G07550	4.6338	3.19969	4.75072	3.80246	2.29627	5.34186	5.20514	2.74286	
AT5G07555	3.97182	3.5456	4.17736	2.84039	4.18431	2.69196	3.48443	1.37143	
