ID	H3_WT	H3_atx45	H3_atx3-1	H3_atx3-145	K4me2_WT	K4me2_atx45	K4me2_atx3	K4me2_atx3-145	K4me3_WT	K4me3_atx45	K4me3_atx3	K4me3_atx3-145	
AT4G04010	39.2043	35.1703	36.9985	32.746	15.2702	17.5214	12.4003	16.7523	15.4548	10.7864	22.7514	15.0849	
AT4G04020	17.1416	15.6875	14.3788	17.8392	36.6371	50.8385	44.6653	60.0835	46.3107	45.8262	30.0139	40.8712	
AT4G04025	6.27433	5.56652	5.40814	6.15005	6.95137	4.38034	5.29723	5.56438	3.27341	3.19124	4.11325	3.09435	
AT4G04030	15.5013	18.6394	16.997	17.2283	7.1223	8.22973	6.50115	8.40577	6.54681	6.63778	10.1546	7.41354	
AT4G04040	23.2929	20.4528	19.6582	25.089	21.196	26.282	19.3831	20.9552	48.9938	47.1027	42.0323	36.552	
AT4G04050	90.4652	91.0042	92.3246	82.4759	28.3753	38.8257	26.7871	34.3926	28.1191	31.9124	37.3406	30.1054	
AT4G04070	52.9422	53.2615	54.1243	47.2047	15.726	19.7115	14.3868	22.1391	13.6839	17.4242	22.3015	18.1793	
AT4G04077	8.36577	7.50637	7.55423	8.10503	3.53266	3.98213	2.04666	3.9661	3.86369	2.29769	4.62741	2.57862	
AT4G04078	2.66557	2.90977	3.60543	3.17685	1.25353	1.92469	0.782546	1.42069	1.18057	0.638248	1.92809	0.902518	
AT4G04080	9.59604	9.44622	9.14233	9.97856	7.57813	7.49967	5.7788	4.73564	4.13201	3.70184	5.14156	3.54561	
AT4G04090	8.9399	8.39196	7.94052	7.61629	13.6748	13.2738	14.0858	6.45232	3.86369	3.19124	4.24179	4.06133	
AT4G04100	8.44779	9.40405	8.28389	8.30868	4.33036	4.51308	2.76901	4.38047	4.77595	3.89331	6.29842	3.67454	
AT4G04105	32.766	35.1703	35.0241	35.7192	14.0167	17.1231	12.4605	14.2661	12.718	11.4246	17.2885	15.2139	
AT4G04110	13.6559	11.133	12.3615	11.8521	6.03971	6.70324	4.21371	5.97875	5.68821	4.02096	6.87684	4.96385	
AT4G04120	19.3971	18.3864	19.7869	17.5541	30.6544	38.8921	25.4628	10.596	6.43949	7.85045	9.64043	7.99373	
AT4G04130	61.103	62.7921	63.8246	57.5905	24.2158	25.4192	21.1287	25.5725	22.8602	18.8921	32.7775	26.302	
AT4G04140	51.1378	53.2193	52.107	50.0964	20.0564	21.5698	13.9654	22.9087	18.8892	17.105	26.4791	20.9513	
AT4G04145	47.078	45.6286	43.866	45.3312	16.3528	18.716	14.0858	17.5219	17.3866	13.1479	23.0085	14.4403	
AT4G04785	7.66863	6.57862	6.43826	5.41693	2.9059	3.51754	2.28744	2.42702	1.77086	2.42534	4.4346	2.51416	
AT4G04150	19.4791	16.32	17.4691	17.6763	6.66648	6.76961	5.65841	8.0506	6.2785	6.38248	7.90515	7.67141	
AT4G04155	8.85788	11.0909	8.79896	8.96034	3.64662	3.38481	2.04666	4.32128	2.41481	2.74447	4.11325	4.31919	
AT4G04157	55.8538	55.9183	52.0641	48.1415	20.5692	25.9502	15.6509	19.8897	17.2793	18.3815	24.551	17.7925	
AT4G04165	23.416	24.7542	22.9202	20.3237	7.97698	9.49073	5.83899	6.92588	6.2785	6.38248	9.51189	7.60694	
AT4G04167	14.148	14.2115	12.619	12.5037	6.21065	7.36693	5.65841	5.62358	5.79554	4.72304	8.67639	6.63996	
AT4G04170	49.3335	46.6407	46.7847	45.0053	18.1191	21.769	16.1325	20.896	18.2989	14.4882	23.9083	19.7265	
AT4G04175	12.6307	13.0729	13.3057	10.6302	5.64086	6.10593	3.61175	5.97875	5.36624	4.27626	6.94111	4.96385	
AT4G04180	24.4412	25.8506	24.122	25.4148	33.2184	37.432	33.9504	39.6018	27.2068	29.1679	22.173	23.9167	
AT4G04190	13.5739	13.1572	11.2455	11.7299	20.3413	21.9017	16.6742	21.7248	16.7963	16.2115	17.9955	20.9513	
AT4G04200	13.943	11.9343	12.4473	13.97	17.7773	20.0434	17.8782	22.2575	28.0118	31.338	23.6512	29.4608	
AT4G04210	15.2142	14.2115	14.7222	15.3955	21.139	26.1493	21.6705	27.1116	37.188	42.0605	28.3429	39.0017	
AT4G04220	19.6432	21.9287	21.2463	21.9936	34.9278	32.6534	25.7638	38.9507	27.3678	23.679	22.6229	24.1746	
AT4G04221	23.375	25.8506	24.2079	25.9035	40.9675	40.2195	34.0708	44.5151	38.0466	38.2949	31.6206	29.074	
AT4G04223	7.29955	9.65708	7.03916	7.61629	5.92576	6.50414	10.4741	6.80749	5.31258	7.33985	18.831	7.15568	
AT4G04230	33.4221	33.61	33.6506	28.836	12.3643	12.1455	10.0527	14.0293	11.1081	11.3608	15.0391	11.6683	
AT4G04245	14.7221	17.0791	14.6792	14.1329	5.75482	5.64134	5.23704	5.62358	6.22484	4.08479	7.26246	5.60851	
AT4G04250	32.3149	30.3207	31.2041	30.2615	11.1108	13.2074	8.30702	12.7862	10.8398	8.68017	15.746	11.3459	
AT4G04255	8.40678	9.36188	8.4985	7.65702	4.55827	3.71665	3.79234	4.0253	3.97102	2.48917	5.97707	3.28775	
AT4G04260	10.2932	10.5005	10.8163	10.4266	11.2248	9.09252	11.7984	5.80116	5.25892	3.82949	6.61976	5.54404	
AT4G04265	9.39099	8.1811	9.09941	8.71597	4.15943	5.37587	2.9496	4.91323	2.89777	3.95714	3.85617	4.57706	
AT4G04270	27.7629	28.8869	29.5302	23.8264	11.5096	14.2029	8.48761	12.0167	10.6788	10.0843	14.8463	13.3444	
AT4G04273	8.57082	9.95227	9.18525	9.3269	3.07684	3.84939	3.49136	2.13104	3.97102	3.19124	3.92044	2.64309	
AT4G04276	6.06929	6.87381	6.30949	5.66131	2.33612	2.98659	2.16705	2.723	2.30748	1.91474	4.24179	1.35378	
AT4G04280	37.81	37.1523	35.7109	37.0632	14.2446	16.9904	12.0392	16.8707	14.5425	13.2756	21.2089	17.1478	
AT4G04290	38.4252	37.1945	38.372	38.0814	15.6121	15.1984	10.8954	14.6805	15.3474	10.4034	20.5663	12.3129	
AT4G04795	4.79802	5.3135	4.37802	4.806	1.76633	1.99106	2.04666	2.78219	2.20016	1.5318	3.02067	1.74057	
AT4G04805	5.04407	5.69304	4.97892	5.25402	1.93727	1.92469	2.10685	2.6638	2.46847	1.85092	3.27775	1.99843	
AT4G04293	5.1671	5.6087	4.16341	4.60236	2.50705	2.1238	1.5049	2.90058	2.20016	2.04239	3.08494	2.64309	
AT4G04296	13.2458	11.0065	11.1597	11.5263	3.81756	5.50861	3.00979	4.79484	4.02468	2.99977	7.391	5.09278	
AT4G04300	11.5645	11.2174	10.1725	9.97856	3.98849	4.97766	3.37097	6.03795	4.45398	3.51036	7.391	4.25473	
AT4G04310	30.4285	31.2063	28.1137	29.5691	12.9341	13.4729	9.02937	13.5558	12.7717	8.42487	20.1164	12.4419	
AT4G04315	9.51402	8.72932	10.0008	9.48981	4.55827	5.64134	3.25057	5.2684	4.40032	3.25506	5.33437	3.41668	
AT4G04313	33.217	32.8931	34.5949	33.4791	15.5551	15.5303	9.57113	16.8707	13.04	11.1055	20.8876	12.4419	
AT4G04316	26.0405	26.0615	27.1695	26.1886	12.3643	12.8755	6.92252	13.023	9.87388	8.04193	15.8746	9.9277	
AT4G04320	22.3907	20.7058	21.6326	21.627	22.5635	27.2776	23.8375	28.5323	30.6949	25.7852	29.2426	26.8177	
AT4G04330	10.7033	9.82576	9.09941	9.3269	13.162	12.0791	10.5945	11.7207	13.8986	14.1053	13.9465	13.989	
AT4G04340	31.6587	30.4472	30.2598	32.135	34.244	42.1442	31.9038	48.8363	50.6036	54.9532	42.8678	49.3806	
AT4G04350	42.1159	41.2429	40.3035	38	35.8964	39.0912	36.3583	43.6863	69.6538	76.3345	56.2358	64.7235	
AT4G04360	9.26797	8.60281	8.75603	7.86066	6.55252	7.49967	4.81567	8.28738	3.97102	5.10598	5.52718	6.12423	
AT4G04370	21.3245	20.1576	17.3833	19.672	24.5577	29.2023	24.3793	30.6633	35.6855	46.2092	33.8058	43.7721	
AT4G04375	9.80108	9.36188	8.62727	9.24544	4.90015	5.44224	3.73214	5.56438	4.40032	4.14861	7.77661	3.86794	
AT4G04380	39.0403	38.8392	37.814	33.2347	17.4354	15.9285	11.7382	18.469	15.8841	13.7862	20.3734	14.6982	
AT4G04390	44.9045	43.6466	40.6898	36.9818	18.0622	18.5833	13.5441	18.5282	15.2938	13.9138	23.9725	15.9875	
AT4G04392	26.5326	26.188	28.1996	27.0439	10.1422	12.1455	7.76526	10.0632	10.5178	8.80782	12.4683	11.3459	
AT4G04393	26.5736	25.3867	25.796	23.5005	9.85727	10.4863	8.12644	10.4184	8.53232	9.5099	13.5609	9.54091	
AT4G04395	12.0976	12.103	11.5889	9.97856	5.29899	5.57498	3.06999	5.3868	4.88328	2.55299	6.23415	4.64152	
AT4G04394	7.0535	7.54854	6.35242	6.02787	2.9059	3.51754	2.10685	2.6046	2.36115	2.80829	3.47056	2.38523	
AT4G04396	5.98727	5.77738	5.02184	5.05037	3.07684	1.92469	2.22725	2.54541	1.44888	2.10622	3.27775	2.19183	
AT4G04398	8.69384	10.121	8.97064	8.22722	3.64662	3.71665	2.52822	2.95978	3.27341	3.12742	4.17752	3.48114	
AT4G04400	30.0594	29.3929	27.8562	29.6913	10.8829	15.1984	9.39055	13.1414	12.2887	8.9993	14.0108	9.54091	
AT4G04402	10.8673	10.7535	9.65739	10.9968	4.95712	5.17676	3.61175	4.61725	4.9906	3.76566	6.36268	3.28775	
AT4G04404	10.0881	11.8921	13.4345	9.69346	13.162	10.4863	13.4839	5.91956	4.23933	4.59539	7.06965	4.31919	
AT4G04815	4.75701	5.44001	4.97892	3.86924	6.72346	4.64581	6.38076	3.01897	1.34156	1.08502	3.21348	2.2563	
AT4G04405	32.4789	34.4534	35.3675	33.5198	14.7574	16.194	12.0392	13.1414	11.0545	11.9991	19.9236	12.3129	
AT4G04407	22.3907	22.4348	22.2764	21.0161	7.1223	8.95978	6.98271	8.22818	7.19076	5.99953	8.99774	8.50946	
AT4G04825	2.21447	2.36156	1.75979	1.42551	1.13957	0.995531	0.662154	0.828738	1.18057	0.765898	1.67101	0.58019	
AT4G02825	3.56776	5.01831	4.5497	5.21329	5.58389	3.05296	6.07978	3.07817	3.43439	1.08502	2.89213	2.0629	
AT4G04408	5.1671	5.52435	4.59263	4.72454	1.65237	2.38928	1.20392	3.01897	1.82452	1.34032	4.11325	0.966984	
AT4G04835	7.01249	7.21118	6.26657	5.82422	2.50705	2.45564	1.62529	2.95978	2.89777	2.23387	4.62741	1.74057	
AT4G04409	4.34692	4.25923	3.90588	3.13612	1.65237	1.59285	1.08352	2.07184	2.03917	1.46797	2.12089	0.966984	
AT4G04845	5.86424	6.49428	6.73871	6.72025	3.81756	3.78302	1.80587	3.25576	1.98551	3.06359	5.01302	3.739	
AT4G04855	1.80438	2.02419	1.84563	2.07717	0.968633	1.12827	0.662154	0.828738	0.375637	0.829722	1.60674	0.966984	
AT4G04865	6.72543	6.07257	6.00904	6.02787	3.36173	2.19017	1.80587	3.78852	2.95143	2.55299	3.72763	3.02988	
AT4G04410	44.3304	44.4057	44.7244	42.4802	15.84	18.9151	13.1829	19.5345	16.6353	13.9776	21.6588	18.1793	
AT4G04415	11.8515	12.6934	12.6619	12.463	6.21065	6.10593	4.51469	5.50519	6.38583	4.46774	8.03369	5.15725	
AT4G04875	3.56776	3.8797	3.86296	4.07288	2.05122	1.19464	1.4447	1.12472	1.60987	0.765898	2.3137	1.41824	
AT4G04895	7.70964	9.15103	10.43	9.612	2.84892	3.25207	3.00979	3.25576	4.18567	2.87212	2.9564	3.54561	
AT4G04420	32.5199	33.61	32.6634	31.687	13.8458	12.8755	10.4139	14.5029	11.9667	9.12695	17.6099	13.0221	
AT4G04423	9.39099	10.8379	10.5587	9.77492	4.72921	5.3095	3.91273	5.2684	3.43439	3.19124	5.2701	5.22171	
AT4G04426	20.9554	22.5191	19.2289	18.1651	8.60374	8.22973	6.62154	7.16266	9.39092	6.63778	11.8256	8.0582	
