ID	H3_WT	H3_atx34	H3_atx3-1	H3_atx3-145	K4me2_WT	K4me2_atx45	K4me2_atx3-1	K4me2_atx3-145	K4me3_WT	K4me3_atx45	K4me3_atx3-1	K4me3_atx3-145	
AT5G44450	10.0643	10.724	9.34954	9.12608	17.4434	25.5044	19.1255	30.2287	28.9627	42.7628	32.9824	25.6278
AT5G44460	8.05148	9.04039	8.35491	8.15145	24.5327	13.8277	20.3348	5.74127	7.84406	3.64174	7.24888	8.24502
AT5G44470	5.45517	5.96593	5.56994	5.87732	3.8245	3.53374	3.13532	1.5658	2.76554	0.77249	1.85753	2.6258
AT5G44480	15.6362	14.6403	14.2659	13.9106	20.5839	12.3937	18.6328	10.0472	9.80508	4.80047	8.2456	12.3938
AT5G44490	13.6525	14.7135	12.845	12.493	33.9852	24.0704	26.4263	31.0985	15.487	8.93881	20.8858	16.1749
AT5G44495	3.96739	4.20909	3.69435	3.63271	0.621869	0.563349	1.70203	0.826395	1.96102	0.496601	0.770193	2.6258
AT5G44500	16.5405	20.0572	16.6246	18.075	65.545	97.6131	68.35	138.66	45.9079	59.2058	42.4512	32.665
AT5G44510	36.465	36.2348	32.5955	34.8209	15.5778	17.8223	20.066	21.4863	23.4316	11.8081	16.6724	29.1464
AT5G44520	15.9571	17.971	15.8004	15.4169	20.8015	29.0381	22.216	32.3164	31.8288	45.4114	30.6265	27.5184
AT5G44530	26.8966	25.6937	25.0647	23.9818	54.1026	41.2781	45.9996	37.8837	25.0407	20.471	25.0539	24.525
AT5G44540	4.95924	3.95288	4.06378	3.89852	3.07825	1.43398	3.49364	1.5658	2.76554	1.21391	1.44978	2.52077
AT5G44550	10.9687	12.2613	11.6514	11.7546	22.9781	9.78179	22.1264	4.13197	6.8887	2.37265	5.39135	6.82709
AT5G44555	4.69669	4.7215	4.83107	4.312	0.466402	1.58762	2.23951	1.82677	1.7096	0.827668	1.54039	2.52077
AT5G44560	17.2115	16.3972	13.6975	15.2101	44.1838	50.2917	36.7728	38.7536	22.1746	20.3055	20.3875	22.6344
AT5G44562	7.43886	6.69794	5.99621	6.58614	5.96995	5.73592	6.4498	5.04536	4.0226	1.9864	4.16811	5.61922
AT5G44563	5.92192	5.74632	4.0922	4.45967	4.10434	1.22913	4.65819	0.913384	2.76554	0.77249	2.94486	4.2538
AT5G44565	8.60574	7.86917	7.75813	5.61151	9.5146	2.86796	9.80907	2.91413	9.15141	2.64854	8.83457	7.87741
AT5G44566	2.68383	2.15945	2.15977	2.27414	6.1876	7.22112	7.30082	2.60967	15.2859	15.2843	15.4492	1.99561
AT5G44567	6.62205	7.02735	6.4509	6.3794	3.57575	1.84369	4.52382	1.21785	3.1678	1.54498	3.39791	5.8818
AT5G44568	7.00128	6.36854	6.70666	5.37523	4.47746	3.07281	5.33004	6.17621	5.07853	1.60016	3.98688	7.66735
AT5G44569	3.79236	3.69668	3.18282	3.72132	7.49352	10.2427	9.31638	3.61004	18.6548	19.0915	19.7079	4.30632
AT5G44570	8.83912	7.21035	8.8096	7.94471	21.299	8.09175	20.7379	4.34945	6.78813	2.75889	5.93502	7.45728
AT5G44572	13.9442	11.8953	11.9072	9.7463	13.0593	4.40437	12.4069	7.829	9.90564	5.51779	7.56602	11.5535
AT5G44574	9.94766	8.52798	8.15598	7.94471	11.2869	2.45825	10.4361	3.43606	5.68192	2.09676	4.62116	6.56451
AT5G44575	9.33504	9.11359	8.8096	7.38356	3.48247	2.2534	4.79256	3.61004	4.8774	1.15874	4.03219	5.77677
AT5G44578	6.65122	7.72277	6.4509	5.55244	1.15046	2.04854	3.40406	1.6093	4.62599	1.32427	4.03219	6.51199
AT5G44580	5.95109	6.29533	5.88254	5.72965	6.12541	5.73592	7.12166	6.95911	11.9169	11.4218	15.7663	10.2406
AT5G44582	6.53453	6.40514	5.85412	5.13896	5.65901	2.50947	7.43519	3.47956	5.48079	2.04158	3.66974	5.93432
AT5G44585	11.873	11.273	12.1629	11.0753	6.37416	5.275	7.88309	6.95911	6.98926	2.09676	4.43994	8.29754
AT5G44590	14.8486	12.6639	13.6123	13.4381	22.5428	11.0621	18.4088	4.6974	6.68757	3.03478	6.93174	6.66954
AT5G44600	12.3689	11.4926	10.2873	12.0204	28.0463	33.8522	23.7836	38.9275	41.7344	60.4198	51.2405	35.6059
AT5G44610	7.96396	9.3332	7.67288	8.38773	31.0002	6.0432	31.9355	3.26209	6.93898	3.47621	5.57258	5.5667
AT5G44620	24.767	23.5343	27.1961	24.986	45.9561	32.8791	37.8926	11.3521	13.6265	7.89043	9.8766	15.4922
AT5G44630	22.0832	22.4729	21.1999	20.8512	12.9971	8.70631	12.3173	6.13272	10.4085	3.75209	6.88643	15.3347
AT5G44635	32.9935	32.2087	31.5725	31.4244	59.2641	75.0279	51.4192	68.6343	23.6328	15.5602	21.2936	25.2077
AT5G44640	15.9279	15.4821	16.4825	17.0708	5.13042	4.45558	6.94249	5.13235	9.00056	2.70372	4.80238	8.24502
AT5G44650	15.3153	18.9226	16.4825	15.2397	31.3733	43.5828	31.0845	54.4986	48.3214	67.9791	53.3699	44.5336
AT5G44660	13.3024	15.0063	13.0723	14.2946	6.31197	6.65777	8.06225	7.52454	8.14576	3.97281	4.9383	8.5076
AT5G44670	16.628	15.6285	16.2835	12.6997	75.6193	71.1357	74.2175	71.4614	61.8977	81.7184	69.1815	46.0041
AT5G44680	11.5229	12.1149	9.83265	10.5142	35.602	22.8925	30.8157	25.6182	35.6503	58.7092	48.4769	35.5009
AT5G44690	23.5418	24.1565	21.4841	21.0875	35.6953	14.391	32.3834	6.3067	10.0062	5.02119	8.97049	11.7111
AT5G44700	36.4358	35.9054	36.432	37.8334	171.605	113.643	146.509	19.7465	27.2028	15.3946	23.5135	21.5841
AT5G44705	0.554268	0.732016	0.653615	0.236274	0.932804	0.921844	1.34371	1.39182	2.66497	2.9796	3.12608	2.57329
AT5G44710	11.3479	10.9436	10.3442	8.59447	14.4896	16.7981	14.6016	22.0952	25.2418	32.6101	28.3612	23.5272
AT5G44720	16.0446	16.1409	16.7382	15.3873	24.8748	32.1109	24.9482	28.2279	27.0017	31.2858	24.1478	24.6826
AT5G44730	9.4809	8.60118	9.34954	8.74214	27.6421	31.4964	23.4253	38.8841	30.4209	38.7349	35.3383	24.3149
AT5G44740	31.3016	31.3669	29.3843	28.7073	58.4557	75.9497	54.1515	64.4153	32.9853	27.4786	31.3514	24.8926
AT5G44750	55.8061	60.6841	52.886	55.0518	43.9662	63.7097	50.0307	68.4168	53.1486	46.1839	51.1952	52.9887
AT5G44760	21.8498	21.8507	20.802	22.0916	19.5267	16.6444	17.6474	4.82789	8.49774	3.86245	8.69865	11.501
AT5G44770	16.3655	16.6168	16.8519	16.421	14.8005	11.1133	12.2277	6.3067	8.24632	4.52458	6.38807	7.87741
AT5G44780	19.6911	21.5579	21.3135	20.6149	66.9442	72.0575	65.1251	88.7287	40.5277	46.5701	41.8623	32.8225
AT5G44785	25.5547	26.2794	26.4856	23.9818	65.2652	71.0845	61.5419	90.425	58.931	75.2074	70.3141	52.0959
AT5G44790	32.5851	32.1355	31.3735	31.3358	38.3693	50.8039	41.2966	68.6343	54.9084	66.2686	64.1979	50.5205
AT5G44800	81.7108	82.6812	77.8939	79.1813	41.8518	58.025	51.8672	65.6766	80.5525	80.7804	79.6924	78.9842
AT5G44820	13.1566	14.5671	12.1061	11.7842	34.8247	10.0379	33.7271	17.3978	14.3808	4.63494	12.7308	12.7614
AT5G44830	13.3316	13.4691	12.5892	10.9867	2.08326	2.76553	3.35927	2.69666	6.23503	1.65534	4.07749	8.08747
AT5G44840	14.761	14.7501	13.6975	13.2018	2.11436	2.76553	3.94155	2.95762	7.69322	1.65534	3.98688	10.5557
AT5G44850	12.1647	12.5541	11.9072	10.3665	8.76836	6.0432	10.7945	4.21896	6.48644	1.93123	4.80238	6.1969
AT5G44860	10.0935	11.6756	10.3442	8.80121	28.8547	43.2243	24.769	51.8019	61.9983	91.9815	76.8381	56.5073
AT5G44870	33.4603	35.5028	31.3735	31.9856	76.3345	89.7262	63.9605	88.1198	54.3553	65.6065	60.4828	49.2601
AT5G44875	33.3728	32.8675	37.1992	35.8841	5.6901	4.86529	9.2268	6.35019	11.5147	5.02119	9.46885	13.2866
AT5G44880	6.70956	5.59992	6.84875	5.93638	0.994991	1.33155	1.43329	1.04387	2.11186	1.04838	2.53711	3.46606
AT5G44890	40.2282	38.2112	39.8137	39.0443	7.24478	5.99199	8.91327	6.48068	16.0401	5.7385	12.7761	16.0699
AT5G44900	10.9103	11.09	10.5147	9.42143	22.7604	10.4988	21.9472	5.61079	6.18474	4.08316	5.16483	7.29973
AT5G44910	11.4938	12.8469	10.0032	12.0204	22.7915	11.0621	19.3046	10.3952	8.95028	6.45581	7.88316	10.1881
AT5G44920	11.8147	12.4077	9.83265	10.4551	8.5818	9.16723	9.89865	8.69889	8.39717	7.44901	8.2456	10.2931
AT5G44925	54.4641	50.9117	54.3353	60.6338	15.6711	12.957	20.7827	11.3956	19.761	10.5941	17.3067	23.6322
AT5G44930	26.1965	27.1944	21.4272	24.5134	59.7616	86.551	59.5711	65.5027	53.9028	68.5861	59.1237	37.8116
AT5G44940	15.4028	13.4325	12.305	11.8728	22.4495	18.4369	16.3037	7.56804	5.93333	2.42783	4.71177	8.87522
AT5G44950	14.1484	14.3841	12.9871	13.7334	10.4163	7.57961	9.85386	2.56617	5.83277	2.75889	4.57585	6.72206
AT5G44960	12.6607	14.7135	13.4702	11.5774	11.66	9.11602	11.6007	5.04536	5.83277	2.04158	3.44322	8.29754
AT5G44970	13.2733	13.7985	13.1007	13.1427	14.5206	11.6767	11.9142	5.17584	5.83277	1.76569	4.66647	5.98683
AT5G44973	5.54268	5.52672	4.54689	5.22756	2.92279	3.48252	3.85196	1.47881	2.71525	1.04838	2.03875	2.25819
AT5G44980	15.7529	14.3475	12.9586	11.3412	29.7564	24.224	24.9034	9.26432	12.4198	8.60775	8.69865	9.03276
AT5G44990	12.5148	12.3711	10.4863	10.7209	26.5227	19.2051	18.5432	7.0896	6.98926	3.69692	5.84441	6.30193
AT5G45000	16.4822	19.5448	17.335	13.8516	50.8067	36.5665	40.4456	23.0521	13.5763	5.68332	10.0125	12.2888
AT5G45010	8.60574	11.4194	9.40638	8.00378	12.0021	16.8493	12.4965	20.3554	25.9458	32.886	27.3192	25.2077
AT5G45020	14.4693	14.6769	14.6069	12.7588	30.2539	37.6932	28.9345	44.3209	42.1367	52.9707	44.7618	39.4396
AT5G45030	27.8301	29.5368	26.8551	25.872	30.7825	39.6393	29.3824	44.3644	35.8514	40.9972	36.7881	36.6037
AT5G45040	10.3852	10.541	9.86107	8.41726	12.7794	15.2104	11.0184	14.8751	23.2305	35.9208	28.0894	19.4309
AT5G45050	37.8653	44.3601	37.9381	35.6183	44.1216	58.025	47.836	72.5488	53.048	62.2958	56.2241	50.0478
AT5G45060	38.6821	36.491	34.4427	34.6141	37.7164	47.8335	34.5333	57.1517	52.696	68.3102	61.0718	50.783
AT5G45070	12.7773	12.9933	11.7935	10.8391	17.288	7.63082	14.6912	5.56729	8.44745	5.40743	7.15827	9.50541
AT5G45080	14.8777	13.3227	14.5785	13.1723	57.4607	13.0595	48.7766	5.34982	9.20169	4.63494	10.5562	9.71547
AT5G45082	29.7555	31.5499	34.1869	32.6649	5.87666	3.89223	9.04764	5.34982	12.5706	4.96601	8.47213	13.1815
AT5G45085	35.9691	39.053	36.9151	37.2722	5.96995	6.24806	9.04764	6.2632	14.8333	3.36585	9.96721	18.4857
AT5G45090	17.124	15.7383	14.6637	13.9992	22.3873	11.1133	24.9034	6.21971	7.39152	3.47621	6.11624	9.61044
AT5G45095	15.2278	16.2873	14.55	16.421	11.7844	4.9165	11.6007	2.52268	8.04519	3.42103	6.38807	8.71767
AT5G45100	7.58472	7.10055	6.08146	6.23173	24.1907	37.0786	23.2014	39.6235	51.9921	78.4077	68.5019	49.9428
AT5G45105	14.7902	14.3475	15.6584	14.4423	8.76836	5.37743	8.86848	3.1316	6.98926	2.20711	6.11624	7.24722
AT5G45110	20.0703	19.984	17.9034	18.4294	50.558	76.8204	45.4173	82.9005	62.9536	93.2506	77.7442	63.597
AT5G45113	13.4775	13.5057	12.0208	12.8474	35.944	25.1459	30.4126	7.0461	9.05084	4.91083	7.02235	8.24502
AT5G45115	6.3595	6.62474	5.74045	5.31617	22.9781	24.1728	20.2452	14.9186	15.0345	14.5118	15.0414	10.0306
AT5G45116	41.045	41.8347	42.2861	45.4532	68.4989	48.6529	52.4494	24.6179	18.5039	9.15953	16.3553	17.9605
AT5G45120	15.5195	14.2743	15.3742	18.1045	7.80446	4.86529	8.10704	3.958	6.587	2.70372	5.52727	7.98244
AT5G45130	17.2407	15.8481	13.9817	14.8262	15.8266	20.6903	16.6172	24.4004	34.0915	45.0803	41.4092	36.7612
AT5G45140	71.8798	79.3139	69.3401	71.8273	46.4847	58.025	49.2245	67.7644	59.0819	44.0871	50.6062	62.7042
AT5G45150	30.6014	29.976	28.3612	29.5933	58.0826	56.0789	49.986	21.4428	25.0909	16.3878	19.8438	22.2143
AT5G45160	40.8408	39.8583	37.114	38.8966	32.3372	43.7876	33.8615	49.7577	47.3661	47.453	44.2635	45.0588
AT5G45170	20.5371	20.167	19.239	17.3661	22.947	35.0301	22.5295	37.5357	38.5164	57.0539	44.1729	40.805
AT5G45180	18.5826	17.8978	17.875	17.9568	8.17758	6.19684	9.89865	5.61079	7.69322	2.81407	5.07421	9.34786
AT5G45190	37.5152	36.8204	33.6754	33.1374	26.8337	41.2781	27.6804	46.3651	58.6294	79.5665	70.9937	58.818
AT5G45200	52.6555	51.4241	50.9252	50.7989	50.8689	34.0058	42.3716	15.0926	23.3311	9.10435	19.3001	25.8904
AT5G45210	23.5418	24.9251	24.7237	23.2139	54.6934	30.216	47.2985	8.87287	12.1181	5.62814	9.33293	15.5973
AT5G45220	18.4659	19.8376	18.4149	18.6066	43.7485	31.5476	33.9958	9.87324	10.9113	5.07636	8.20029	11.7111
AT5G45230	46.5877	44.2869	45.9236	45.8372	66.5711	47.6798	51.9119	15.397	22.5768	6.45581	16.8989	26.048
AT5G45240	38.5071	42.6399	35.8068	37.1246	76.0235	39.0247	67.9917	34.7956	20.6661	9.49059	19.1189	24.8926
AT5G45250	33.1102	35.5028	31.3735	32.724	44.899	58.8444	42.6851	72.2008	59.987	70.8484	57.538	50.573
AT5G45260	47.3754	49.1183	44.7584	42.1454	59.8549	77.6398	54.6889	92.3388	60.0373	67.8136	59.169	63.597
AT5G45275	22.2874	22.5095	21.2851	19.1087	34.6692	48.6529	36.101	59.109	34.5943	51.0395	37.1052	35.7109
AT5G45276	15.5779	14.6037	14.5216	13.8811	30.6271	16.3371	30.5022	14.7446	8.54802	3.42103	7.56602	10.0306
AT5G45277	3.61733	3.11107	3.32491	1.97879	1.58577	1.33155	1.8364	1.39182	1.75989	0.717312	1.13264	1.83806
AT5G45280	23.1918	25.5839	22.4787	23.5093	22.636	17.3614	21.2306	19.2246	14.9339	7.78008	15.6757	20.5338
AT5G45290	22.7833	20.9722	18.7843	19.5812	47.0444	65.8095	45.5069	87.3369	56.3164	82.215	65.6477	54.6692
AT5G45300	24.5045	25.4009	22.8197	22.1507	37.7475	53.1085	41.0727	75.2889	63.1548	79.0699	61.2077	51.9384
AT5G45307	1.57529	1.68364	1.27881	1.06323	6.74728	4.45558	6.8977	2.87063	10.0565	8.27668	9.74068	5.14657
AT5G45310	13.3608	12.6273	13.0155	12.6407	43.1577	19.8197	37.3103	7.61153	16.1407	6.12474	15.268	8.35006
AT5G45320	8.31402	9.95541	7.41711	7.64937	13.4946	10.3964	10.4809	3.82751	4.47514	2.09676	2.99016	6.66954
AT5G45330	25.5839	23.3879	23.8996	23.9227	33.0524	42.6609	33.0104	57.2822	37.913	47.6737	40.7296	34.9757
AT5G45340	15.3445	16.0311	14.3795	12.0795	142.843	35.3374	121.158	53.5417	28.7616	9.04917	32.3934	15.1246
AT5G45350	15.2278	15.3357	15.9709	13.5267	23.5067	19.9221	19.5286	11.787	14.9842	9.65613	9.19701	12.9715
AT5G45360	14.2651	16.507	13.9533	13.763	16.4795	24.5825	18.4088	25.0963	29.4152	45.2458	34.5681	31.2471
AT5G45370	14.0609	15.0429	13.7259	14.9148	30.4094	35.1837	30.2334	42.9725	29.365	41.6593	32.031	22.8445
AT5G45380	33.5186	37.8818	34.8974	34.7618	31.9952	17.1566	33.7719	12.3089	21.1689	9.38024	17.8504	23.6322
AT5G45390	13.5358	13.6521	12.0777	10.9867	21.1436	31.7012	20.1108	36.6658	53.0983	79.5113	61.842	49.3651
AT5G45400	27.9176	29.061	27.935	26.7876	64.7366	89.8286	59.0336	107.605	40.7791	47.1219	37.7848	36.4987
AT5G45410	14.2651	13.9083	12.8734	13.1427	17.8166	21.4073	18.7671	27.3145	33.1361	49.0531	40.6843	26.9407
AT5G45420	18.4951	20.1304	17.676	15.3578	51.5841	81.2247	46.4923	100.69	74.5186	121.833	106.196	72.1571
AT5G45430	33.4311	34.0021	30.0663	29.9182	20.8637	26.6823	22.3504	34.4041	46.461	61.3578	56.3147	49.8378
AT5G45440	11.027	12.1149	9.94632	10.9867	45.7696	30.7794	40.9831	12.9179	14.3305	9.82166	14.5884	8.98025
AT5G45450	8.08065	8.19858	8.24124	7.76751	54.8178	43.5828	46.1788	52.5848	8.79943	9.49059	11.0998	9.50541
AT5G45455	3.55899	3.47707	3.60909	3.1011	19.7443	22.3803	18.0057	25.4008	17.6994	27.7545	19.5267	13.9693
AT5G45460	25.9339	24.8885	23.6154	22.9776	60.228	69.4968	54.1962	74.1146	24.6384	23.5058	23.3323	22.6869
AT5G45469	3.38395	3.55028	2.84181	2.21507	10.8827	18.0272	10.1674	20.7904	20.465	30.6237	24.2837	16.9102
AT5G45470	24.0377	25.0349	24.1838	24.3362	65.887	90.8529	61.3179	107.257	52.8971	55.6745	64.4697	44.4286
AT5G45472	61.4654	64.3808	58.9675	60.1908	115.17	141.964	111.393	172.673	116.404	115.487	132.428	97.7324
AT5G45475	10.0643	12.3711	10.7989	10.5142	8.39524	7.57961	8.37578	9.56878	7.34124	2.70372	4.9836	6.24941
AT5G45480	25.5839	27.8898	24.7805	26.4627	36.4104	36.8738	35.6083	48.4093	37.561	31.6169	40.2313	29.2515
AT5G45490	12.5148	10.9436	11.282	11.607	27.953	22.3291	26.695	24.9223	30.2198	31.7824	39.008	19.6935
AT5G45500	24.0961	24.5591	24.4964	24.4248	33.7986	45.1192	29.5616	30.1417	30.3203	29.6305	30.1282	25.4703
AT5G45510	37.6611	37.6256	37.2845	35.6774	58.9843	81.7881	51.1057	84.0313	47.5672	52.0879	46.9818	41.9603
AT5G45520	35.0356	37.3694	33.3912	33.1965	52.2992	39.5369	48.2839	33.0558	20.5655	9.60095	20.8858	26.9407
AT5G45530	25.3797	24.4859	26.7982	24.7202	34.0162	23.1485	28.2627	7.48105	11.6152	5.95921	9.60476	15.0721
AT5G45540	26.284	27.7434	24.3543	26.9943	59.6062	47.2189	50.8818	20.2684	12.6712	8.33186	11.5076	14.4944
AT5G45550	17.5032	17.1292	15.4026	13.6448	19.2469	25.0947	19.9765	27.1405	30.9237	38.9004	35.2477	29.7766
AT5G45560	40.2574	37.9184	40.9788	39.5464	30.5649	36.7714	36.5041	24.7484	37.8627	36.4174	29.7204	31.2471
AT5G45570	34.9772	34.2583	36.432	39.3692	6.31197	5.275	9.98823	7.0896	13.5763	6.7317	11.4623	17.5404
AT5G45573	14.0317	11.6024	14.6637	15.919	2.82951	2.35582	3.85196	2.00075	5.63164	2.04158	3.71505	5.40916
AT5G45576	23.5418	24.1565	25.9173	25.1041	3.88668	3.53374	7.88309	4.39294	10.4085	4.91083	8.47213	11.0284
AT5G45580	12.1064	10.3214	9.9179	10.337	38.2761	25.2995	42.282	9.56878	10.8107	8.38704	11.5982	8.61264
AT5G45590	11.0562	12.0783	12.0493	11.1639	26.4916	34.8252	24.142	37.7097	34.9966	49.1083	38.0113	32.1924
AT5G45595	9.56842	9.58941	9.57689	9.6577	2.42529	1.99733	3.40406	1.78327	4.32429	2.42783	3.80566	4.46387
AT5G45600	13.8859	13.4325	12.3903	11.1639	15.8266	21.3561	17.1995	26.5316	35.1977	50.267	41.7717	31.6672
AT5G45605	56.2728	55.9626	55.2163	62.2582	11.7844	11.5743	16.662	10.4387	21.6717	9.26988	16.763	26.9407
AT5G45610	24.4461	26.2428	25.2352	22.446	37.4987	52.3915	38.1613	65.6332	52.4446	70.3518	51.6936	46.7393
AT5G45620	20.3037	20.9356	18.7275	17.5138	13.8055	18.693	15.4974	22.7476	37.7621	55.7848	45.532	40.1223
AT5G45630	4.63835	7.10055	5.48469	4.75501	20.2729	5.32621	19.215	5.04536	6.63728	1.71051	5.52727	5.14657
AT5G45640	32.906	31.6597	29.2138	28.5006	25.8387	15.3129	24.6794	8.22045	14.6322	5.57296	12.2325	17.7504
AT5G45650	30.8348	33.6361	29.8958	24.3953	73.1629	38.2565	61.1835	31.316	34.1418	23.7817	32.7106	38.5993
AT5G45660	12.8065	12.7005	13.6123	12.8474	25.6832	36.7201	32.1594	48.8878	36.0022	50.5429	35.4742	25.0502
AT5G45670	17.0948	16.8364	17.1929	16.0666	66.5711	41.3294	54.7337	20.0944	17.9006	24.6093	19.4361	23.002
AT5G45680	8.28485	9.07699	8.32649	8.29913	18.3141	15.0056	17.737	20.7034	29.013	40.004	35.1118	28.7263
AT5G45690	11.6688	11.2364	10.1168	10.2484	7.49352	4.81408	6.58417	2.82714	5.53107	1.71051	4.89299	6.35444
AT5G45700	7.38052	7.90577	7.53079	6.5566	78.511	67.0386	68.3052	75.5499	14.3305	14.1807	13.637	14.652
AT5G45710	11.873	13.8351	13.1576	12.109	23.942	33.8522	22.0368	39.7974	36.4548	46.0183	43.9916	36.8663
AT5G45715	0.758472	1.09802	0.511525	0.531617	0.777337	0.563349	0.537483	0.478439	0.955367	0.331067	1.13264	1.57548
AT5G45720	31.0099	32.8309	28.7875	28.2938	95.5191	58.6908	82.2798	26.9231	23.8339	12.5806	26.6396	20.4813
AT5G45730	16.8906	16.9828	17.0224	15.4759	46.5158	43.3779	39.8634	29.0543	19.3587	15.836	17.6691	16.385
AT5G45740	11.6688	10.9802	10.941	9.98258	25.4655	30.5745	30.5022	33.8822	29.4655	36.8036	23.7401	19.1158
AT5G45745	0.262548	0.146403	0.397853	0.177206	0.71515	0.819417	0.492693	0.7829	1.05593	0.0551779	0.860804	2.25819
AT5G45750	10.7061	11.1998	9.63372	8.65354	16.5728	26.5798	17.3338	29.7937	40.3265	61.5785	45.6226	38.4418
AT5G45760	12.3106	12.2247	12.1913	11.4298	17.3812	24.8386	20.066	21.9647	21.8226	27.8648	23.7854	16.2275
AT5G45770	11.4354	13.9815	11.5093	12.2272	35.4155	36.208	29.2033	11.2651	14.2802	14.5118	10.7827	10.5557
AT5G45775	9.62676	11.0534	8.78118	7.35403	22.7915	31.2403	21.0066	35.0565	39.9243	59.7024	49.3377	39.177
AT5G45780	21.4706	18.9958	18.1591	17.7501	43.0955	49.7284	39.5498	58.1956	23.6328	24.0575	21.7919	23.0546
AT5G45790	10.0643	10.0652	8.86643	8.06285	22.3251	29.0381	22.3504	32.5774	25.3926	34.7621	27.8176	19.641
AT5G45800	17.7366	20.3866	17.3066	14.9443	45.7696	48.7553	47.3881	49.1053	79.6474	119.681	90.0673	72.9973
AT5G45810	13.0982	14.4573	13.5554	13.4972	53.3564	11.6255	47.7912	5.87175	9.7548	3.53138	7.83785	8.87522
AT5G45820	12.4273	13.0665	12.0208	12.5816	57.9582	43.6852	47.5225	46.8	31.0243	39.1763	38.9174	21.6366
AT5G45830	11.5521	10.4312	10.0884	10.9572	42.2249	8.39903	35.3843	4.21896	11.4141	3.31067	12.5949	8.19251
AT5G45840	28.3844	27.9264	27.3666	25.2223	42.598	19.2051	40.4008	10.7431	16.4926	5.46261	13.5463	18.4857
AT5G45850	12.6607	16.1775	12.7881	14.6785	34.7936	12.6498	32.9656	5.17584	12.9226	6.78688	10.9186	11.4485
AT5G45860	7.05963	5.67312	7.30344	6.5566	18.8737	3.27767	16.1693	2.21822	3.87175	1.10356	3.76036	4.09625
AT5G45870	6.8846	5.78292	5.65519	7.05869	11.5046	2.86796	10.3913	1.69628	3.62034	1.43462	2.12936	3.57109
AT5G45875	4.43415	4.9045	4.94474	3.01249	1.15046	0.768204	2.01556	0.739406	1.96102	0.551779	1.35916	3.09845
AT5G45880	12.2231	11.2364	12.1061	11.1935	11.1936	7.37476	10.3018	3.26209	4.5757	2.04158	4.07749	7.5098
AT5G45890	13.9151	13.5057	13.7828	11.5774	10.1054	9.11602	10.7497	4.13197	7.14011	2.31747	5.30074	8.5076
AT5G45900	24.5045	25.0715	23.1607	21.5895	19.2469	23.7119	23.0222	30.1417	37.6616	42.487	35.746	32.665
AT5G45905	2.85886	3.66008	2.55763	3.21923	1.67905	0.973058	1.43329	1.52231	2.0113	0.606956	0.634277	3.15096
AT5G45910	13.3316	12.8103	13.5838	12.5521	9.57679	5.63349	9.76428	3.00112	7.19039	2.42783	6.38807	10.0831
AT5G45920	16.4822	16.3239	15.9994	14.5309	14.8005	9.11602	13.3475	7.13309	10.5593	5.40743	7.47541	12.6564
AT5G45930	12.6898	13.1031	12.1629	11.7251	31.933	34.9789	28.1731	37.2748	33.6892	47.3978	40.5937	30.6169
AT5G45940	7.00128	7.35676	6.87717	6.08406	21.7032	13.2131	20.6931	11.7	15.9898	10.9252	18.9377	9.92554
AT5G45950	15.9571	16.2873	14.3795	15.2397	8.48852	9.0648	10.4361	9.56878	15.9395	21.5745	18.8018	19.9036
AT5G45960	17.7658	20.4598	17.3066	16.2438	15.7955	10.7549	16.3037	7.56804	12.1181	6.84206	9.74068	16.7526
AT5G45970	15.607	15.3723	12.5608	13.7925	7.18259	4.55801	8.82369	2.95762	7.69322	2.20711	5.93502	8.98025
AT5G45980	11.9022	13.0299	11.9924	10.1893	5.34808	2.66311	6.58417	3.1316	7.08983	2.26229	4.62116	7.82489
AT5G45990	22.1999	23.6075	22.5639	21.7372	34.3583	18.4881	30.7261	17.9632	11.7158	4.35905	9.96721	13.1815
AT5G46000	17.6199	18.4102	15.4878	16.9527	27.7043	11.0621	24.3211	7.39406	8.69887	3.03478	5.21013	9.34786
AT5G46010	5.68854	6.55154	5.11525	5.10943	1.95889	1.79248	2.41868	1.6093	2.51412	0.606956	2.12936	3.93871
AT5G46020	13.3316	12.9567	12.1913	10.8686	12.6861	17.4126	14.1089	21.5733	33.4378	48.3358	37.1052	30.0917
AT5G46025	3.76319	3.51368	3.35333	3.45551	3.63794	1.8949	4.12071	1.08736	2.11186	0.827668	1.08733	2.52077
AT5G46030	9.45173	9.07699	8.83802	7.88565	16.3241	22.9437	13.034	26.9666	31.4768	44.0319	36.5162	27.4134
AT5G46040	17.6199	14.6769	13.9533	13.9992	10.7272	7.1699	11.1976	5.30633	8.74915	3.14514	7.20357	10.8183
AT5G46050	26.9841	27.9264	25.0363	24.1	14.1786	8.09175	17.513	10.0037	15.6378	4.63494	12.006	20.6388
AT5G46060	10.9978	10.2116	10.7136	9.7463	9.76335	5.73592	8.37578	3.56655	8.04519	2.31747	5.21013	6.24941
AT5G46070	38.3029	40.1877	37.3697	37.6857	32.6481	44.6582	38.1613	52.3673	59.4842	71.0139	67.777	61.2863
AT5G46080	5.54268	5.56332	5.99621	4.10526	13.8055	18.8978	17.2891	18.0937	32.1305	46.3494	37.7395	19.4835
AT5G46085	2.9172	3.00126	2.64288	2.0674	2.17654	2.30461	2.19472	1.47881	2.31299	0.496601	1.40447	1.99561
